Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL807A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, davon 20 Class-4- und 4 Class-6-PoE-Ports) + 2× 10G SFP+ + 2× 10GBASE-T (RJ45) (Uplink)",4,Wertliste,Attribut
JL807A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 10 GbE (SFP+), 10 GbE (10GBASE-T, RJ45)",5,Wertliste,Attribut
JL807A,,Switch,Uplink-Ports,2× 10G SFP+ + 2× 10GBASE-T (RJ45),6,Wertliste,Attribut
JL807A,,Switch,PoE,"Ja (IEEE 802.3af/at/bt, Class 4 und Class 6, bis 60 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL807A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL807A,,Switch,Durchsatz,95 Mpps,9,Wertliste,Attribut
JL807A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL807A,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
JL807A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL807A,,Switch,Stacking,"Aruba Instant On True Stacking – bis zu 4 Einheiten, zentral über die Instant On Cloud verwaltet",13,Wertliste,Attribut
JL807A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL807A,,Switch,Anwendung,"Smart-managed SMB-/Campus-Aggregation (Layer 2+, Aruba Instant On) mit 10-GbE-Uplinks, statischem Routing und True Stacking",15,Wertliste,Attribut
JL808A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL808A,,Switch,Layer,L2,2,Wertliste,Attribut
JL808A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL808A,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ45) + 2× 10G SFP+ + 2× 10GBASE-T (RJ45) (Uplink),4,Wertliste,Attribut
JL808A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 10 GbE (SFP+), 10 GbE (10GBASE-T, RJ45)",5,Wertliste,Attribut
JL808A,,Switch,Uplink-Ports,2× 10G SFP+ + 2× 10GBASE-T (RJ45),6,Wertliste,Attribut
JL808A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL808A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL808A,,Switch,Durchsatz,131 Mpps,9,Wertliste,Attribut
JL808A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL808A,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
JL808A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL808A,,Switch,Stacking,"Aruba Instant On True Stacking – bis zu 4 Einheiten, zentral über die Instant On Cloud verwaltet",13,Wertliste,Attribut
JL808A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL808A,,Switch,Anwendung,"Smart-managed SMB-/Campus-Aggregation (Layer 2+, Aruba Instant On) mit 10-GbE-Uplinks, statischem Routing und True Stacking",15,Wertliste,Attribut
JL809A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL809A,,Switch,Layer,L2,2,Wertliste,Attribut
JL809A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL809A,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ45, davon 40 Class-4- und 8 Class-6-PoE-Ports) + 2× 10G SFP+ + 2× 10GBASE-T (RJ45) (Uplink)",4,Wertliste,Attribut
JL809A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 10 GbE (SFP+), 10 GbE (10GBASE-T, RJ45)",5,Wertliste,Attribut
JL809A,,Switch,Uplink-Ports,2× 10G SFP+ + 2× 10GBASE-T (RJ45),6,Wertliste,Attribut
JL809A,,Switch,PoE,"Ja (IEEE 802.3af/at/bt, Class 4 und Class 6, bis 60 W/Port, Budget 600 W)",7,Wertliste,Attribut
JL809A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL809A,,Switch,Durchsatz,131 Mpps,9,Wertliste,Attribut
JL809A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL809A,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
JL809A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL809A,,Switch,Stacking,"Aruba Instant On True Stacking – bis zu 4 Einheiten, zentral über die Instant On Cloud verwaltet",13,Wertliste,Attribut
JL809A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL809A,,Switch,Anwendung,"Smart-managed SMB-/Campus-Aggregation (Layer 2+, Aruba Instant On) mit 10-GbE-Uplinks, statischem Routing und True Stacking",15,Wertliste,Attribut
