Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
MCP7F60-W02AR26,"276,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-2.5m
C-DQ8FNM003-H0-M,"1012,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-AOC-3m
C-DQ8FNM005-H0-M,"1150,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-AOC-5m
C-DQ8FNM010-H0-M,"1495,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-AOC-10m
C-DQ8FNM020-H0-M,"2185,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-AOC-20m
C-DQ8FNM050-H0-M,"4255,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-AOC-50m
T-DQ8FNS-N00-M,"2760,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-SR
MMS1V00-WM,"2760,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-DR
MMS1V50-WM,"3220,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-FR
MMS1V90-WR,"5175,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,400G-LR
MMS1V70-CM,"552,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-SR
MCP1650-V001E30,"1518,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-30m
MCP1650-V01AE30,"1518,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-30m
MCP1650-V002E26,"1518,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-30m
MCP1650-V00AE30,"1518,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-30m
MCP1650-V02AE26,"1357,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-26m
MCP7H50-H001R30,"1518,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-30m
MCP7H50-H002R26,"1357,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-26m
MCP7H50-H02AR26,"1357,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-26m
MCP7H70-V001R30,"1518,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-DAC-30m
MCP7H70-V002R26,"1713,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-26m
MCP7H70-V02AR26,"1713,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-26m
MFS1S00-H003V,"656,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-3m
MFS1S00-H005V,"747,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-5m
MFS1S00-H010V,"977,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-10m
MFS1S00-H015V,"1208,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-15m
MFS1S00-H020V,"1438,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-20m
MFS1S00-H030V,"1897,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-30m
MFS1S00-H050V,"2818,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-50m
MFS1S00-H100V,"5118,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-100m
MFS1S00-H130V,"6497,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-130m
MFS1S00-H150V,"7417,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-150m
MFS1S50-H003V,"656,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-3m
MFS1S50-H005V,"747,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-5m
MFS1S50-H010V,"977,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-10m
MFS1S50-H015V,"1208,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-15m
MFS1S50-H020V,"1438,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-20m
MFS1S50-H030V,"1897,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-AOC-30m
MMS1W50-HM,"3680,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-FR
MMA1T00-VS,"2530,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,200G-SR
MFA1A00-C003,"407,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-3m
MFA1A00-C010,"552,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-10m
MFA1A00-C015,"656,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-15m
MFA1A00-C020,"759,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-20m
MFA1A00-C030,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MFA1A00-C050,"1380,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-50m
MFA1A00-C100,"2415,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-100m
MCP1600-C001E30N,"1225,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-30m
MCP1600-C01AE30N,"1225,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-30m
MCP1600-C002E30N,"1225,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-30m
MCP1600-C02AE30L,"1225,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-30m
MCP1600-C003E30L,"1225,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-30m
MCP1600-C005E26L,"1087,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-DAC-26m
MCP7H00-G001R30N,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7H00-G01AR30N,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7H00-G002R30N,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7H00-G02AR30L,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7H00-G003R30L,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7F00-A001R30N,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7F00-A01AR30N,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7F00-A002R30N,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7F00-A02AR30L,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7F00-A003R30L,"966,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-30m
MCP7F00-A005R26L,"883,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-AOC-26m
MMA1L10-CR,"3220,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-LR
MMA1L30-CR,"1035,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-FR
MMA1B00-C100D,"552,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,100G-SR
MCP2M00-A001E30N,"523,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-DAC-30m
MCP2M00-A01AE30N,"523,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-DAC-30m
MCP2M00-A002E30N,"523,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-DAC-30m
MCP2M00-A02AE30L,"523,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-DAC-30m
MCP2M00-A003E30L,"523,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-DAC-30m
MCP2M00-A005E26L,"468,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-DAC-26m
MMA2L20-AR,"644,00","NVIDIA/Mellanox PREMIUM 1,15× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine MMA/MMS/MCP LinkX ≫ Kompatibel (EDGE/QSFPTEK €14–17 = kompatibel, ignoriert); DC/IB-Optik",geschätzt-aus-Vergleich,25G-LR
