Artikelnummer,Attributname,Attributwert
SFP-1GE-LH,FAQ,"Welche Datenrate und Bauform hat das SFP-1GE-LH?||Das SFP-1GE-LH ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-LH.##Welchen Stecker und welche Schnittstelle nutzt das SFP-1GE-LH?||Das SFP-1GE-LH hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das SFP-1GE-LH?||Laut Spezifikation erreicht das SFP-1GE-LH bis 70 km (Wellenlänge 1550 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-1GE-LH ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-1GE-LH DOM/DDM?||Ja, das SFP-1GE-LH unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-1GE-LH?||Das SFP-1GE-LH ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-1GE-LH typischerweise eingesetzt?||Typischer Einsatz: Weitverkehrsnetz (Langstrecke).##Ist das SFP-1GE-LH mit Juniper-Geräten kompatibel?||Das SFP-1GE-LH ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-1GE-LX,FAQ,"Welche Datenrate und Bauform hat das SFP-1GE-LX?||Das SFP-1GE-LX ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-LX.##Welchen Stecker und welche Schnittstelle nutzt das SFP-1GE-LX?||Das SFP-1GE-LX hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das SFP-1GE-LX?||Laut Spezifikation erreicht das SFP-1GE-LX bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-1GE-LX ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-1GE-LX DOM/DDM?||Ja, das SFP-1GE-LX unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-1GE-LX?||Das SFP-1GE-LX ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-1GE-LX typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-1GE-LX mit Juniper-Geräten kompatibel?||Das SFP-1GE-LX ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-1GE-SX,FAQ,"Welche Datenrate und Bauform hat das SFP-1GE-SX?||Das SFP-1GE-SX ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-SX.##Welchen Stecker und welche Schnittstelle nutzt das SFP-1GE-SX?||Das SFP-1GE-SX hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das SFP-1GE-SX?||Laut Spezifikation erreicht das SFP-1GE-SX bis 550 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-1GE-SX ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das SFP-1GE-SX DOM/DDM?||Ja, das SFP-1GE-SX unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-1GE-SX?||Das SFP-1GE-SX ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-1GE-SX typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das SFP-1GE-SX mit Juniper-Geräten kompatibel?||Das SFP-1GE-SX ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-1GE-T,FAQ,"Welche Datenrate und Bauform hat das SFP-1GE-T?||Das SFP-1GE-T ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-T.##Welchen Stecker und welche Schnittstelle nutzt das SFP-1GE-T?||Das SFP-1GE-T hat den Formfaktor SFP mit RJ45-Schnittstelle.##Welche Reichweite erreicht das SFP-1GE-T?||Laut Spezifikation erreicht das SFP-1GE-T bis 100 m.##Welcher Fasertyp ist erforderlich?||Das SFP-1GE-T ist für Twisted-Pair-Kupfer ausgelegt.##Unterstützt das SFP-1GE-T DOM/DDM?||Nein, das SFP-1GE-T unterstützt kein DOM/DDM.##In welchem Temperaturbereich arbeitet das SFP-1GE-T?||Das SFP-1GE-T ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-1GE-T typischerweise eingesetzt?||Typischer Einsatz: Zugriffs-/Verteilnetz (Kupfer).##Ist das SFP-1GE-T mit Juniper-Geräten kompatibel?||Das SFP-1GE-T ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-FE20KT13R15,FAQ,"Welche Datenrate und Bauform hat das SFP-FE20KT13R15?||Das SFP-FE20KT13R15 ist ein SFP-Modul mit 100 Mbit/s nach 100BASE-BX.##Welchen Stecker und welche Schnittstelle nutzt das SFP-FE20KT13R15?||Das SFP-FE20KT13R15 hat den Formfaktor SFP mit LC (Single-Strand)-Schnittstelle.##Welche Reichweite erreicht das SFP-FE20KT13R15?||Laut Spezifikation erreicht das SFP-FE20KT13R15 bis 10 km (Wellenlänge 1310 nm / 1550 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-FE20KT13R15 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-FE20KT13R15 DOM/DDM?||Ja, das SFP-FE20KT13R15 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-FE20KT13R15?||Das SFP-FE20KT13R15 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-FE20KT13R15 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-FE20KT13R15 mit Juniper-Geräten kompatibel?||Das SFP-FE20KT13R15 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-FE20KT15R13,FAQ,"Welche Datenrate und Bauform hat das SFP-FE20KT15R13?||Das SFP-FE20KT15R13 ist ein SFP-Modul mit 100 Mbit/s nach 100BASE-BX.##Welchen Stecker und welche Schnittstelle nutzt das SFP-FE20KT15R13?||Das SFP-FE20KT15R13 hat den Formfaktor SFP mit LC (Single-Strand)-Schnittstelle.##Welche Reichweite erreicht das SFP-FE20KT15R13?||Laut Spezifikation erreicht das SFP-FE20KT15R13 bis 10 km (Wellenlänge 1550 nm / 1310 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-FE20KT15R13 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-FE20KT15R13 DOM/DDM?||Ja, das SFP-FE20KT15R13 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-FE20KT15R13?||Das SFP-FE20KT15R13 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-FE20KT15R13 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-FE20KT15R13 mit Juniper-Geräten kompatibel?||Das SFP-FE20KT15R13 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-GE10KT13R14,FAQ,"Welche Datenrate und Bauform hat das SFP-GE10KT13R14?||Das SFP-GE10KT13R14 ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-BX10.##Welchen Stecker und welche Schnittstelle nutzt das SFP-GE10KT13R14?||Das SFP-GE10KT13R14 hat den Formfaktor SFP mit LC (Single-Strand)-Schnittstelle.##Welche Reichweite erreicht das SFP-GE10KT13R14?||Laut Spezifikation erreicht das SFP-GE10KT13R14 bis 10 km (Wellenlänge 1310 nm / 1490 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-GE10KT13R14 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-GE10KT13R14 DOM/DDM?||Ja, das SFP-GE10KT13R14 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-GE10KT13R14?||Das SFP-GE10KT13R14 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-GE10KT13R14 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-GE10KT13R14 mit Juniper-Geräten kompatibel?||Das SFP-GE10KT13R14 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-GE10KT13R15,FAQ,"Welche Datenrate und Bauform hat das SFP-GE10KT13R15?||Das SFP-GE10KT13R15 ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-BX10.##Welchen Stecker und welche Schnittstelle nutzt das SFP-GE10KT13R15?||Das SFP-GE10KT13R15 hat den Formfaktor SFP mit LC (Single-Strand)-Schnittstelle.##Welche Reichweite erreicht das SFP-GE10KT13R15?||Laut Spezifikation erreicht das SFP-GE10KT13R15 bis 10 km (Wellenlänge 1310 nm / 1550 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-GE10KT13R15 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-GE10KT13R15 DOM/DDM?||Ja, das SFP-GE10KT13R15 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-GE10KT13R15?||Das SFP-GE10KT13R15 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-GE10KT13R15 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-GE10KT13R15 mit Juniper-Geräten kompatibel?||Das SFP-GE10KT13R15 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-GE10KT14R13,FAQ,"Welche Datenrate und Bauform hat das SFP-GE10KT14R13?||Das SFP-GE10KT14R13 ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-BX10.##Welchen Stecker und welche Schnittstelle nutzt das SFP-GE10KT14R13?||Das SFP-GE10KT14R13 hat den Formfaktor SFP mit LC (Single-Strand)-Schnittstelle.##Welche Reichweite erreicht das SFP-GE10KT14R13?||Laut Spezifikation erreicht das SFP-GE10KT14R13 bis 10 km (Wellenlänge 1490 nm / 1310 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-GE10KT14R13 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-GE10KT14R13 DOM/DDM?||Ja, das SFP-GE10KT14R13 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-GE10KT14R13?||Das SFP-GE10KT14R13 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-GE10KT14R13 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-GE10KT14R13 mit Juniper-Geräten kompatibel?||Das SFP-GE10KT14R13 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-GE10KT15R13,FAQ,"Welche Datenrate und Bauform hat das SFP-GE10KT15R13?||Das SFP-GE10KT15R13 ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-BX10.##Welchen Stecker und welche Schnittstelle nutzt das SFP-GE10KT15R13?||Das SFP-GE10KT15R13 hat den Formfaktor SFP mit LC (Single-Strand)-Schnittstelle.##Welche Reichweite erreicht das SFP-GE10KT15R13?||Laut Spezifikation erreicht das SFP-GE10KT15R13 bis 10 km (Wellenlänge 1550 nm / 1310 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-GE10KT15R13 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-GE10KT15R13 DOM/DDM?||Ja, das SFP-GE10KT15R13 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-GE10KT15R13?||Das SFP-GE10KT15R13 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-GE10KT15R13 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das SFP-GE10KT15R13 mit Juniper-Geräten kompatibel?||Das SFP-GE10KT15R13 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SFP-GE40KM,FAQ,"Welche Datenrate und Bauform hat das SFP-GE40KM?||Das SFP-GE40KM ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-EX.##Welchen Stecker und welche Schnittstelle nutzt das SFP-GE40KM?||Das SFP-GE40KM hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das SFP-GE40KM?||Laut Spezifikation erreicht das SFP-GE40KM bis 40 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das SFP-GE40KM ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das SFP-GE40KM DOM/DDM?||Ja, das SFP-GE40KM unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das SFP-GE40KM?||Das SFP-GE40KM ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SFP-GE40KM typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das SFP-GE40KM mit Juniper-Geräten kompatibel?||Das SFP-GE40KM ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
