Artikelnummer,FAQ
WS-C2960L-24PS-LL,"Wie viele Ports hat der WS-C2960L-24PS-LL?||Der WS-C2960L-24PS-LL bietet insgesamt 28 Ports: 24× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem nutzt der WS-C2960L-24PS-LL und wie wird er verwaltet?||Der WS-C2960L-24PS-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Welches PoE-Budget hat der WS-C2960L-24PS-LL?||Der WS-C2960L-24PS-LL liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 195 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-24PS-LL stapelbar und noch aktuell?||Der WS-C2960L-24PS-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-24PS-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-24PS,"Wie viele Ports hat der WS-C2960L-SM-24PS?||Der WS-C2960L-SM-24PS bietet insgesamt 28 Ports: 24× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem nutzt der WS-C2960L-SM-24PS und wie wird er verwaltet?||Der WS-C2960L-SM-24PS läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Welches PoE-Budget hat der WS-C2960L-SM-24PS?||Der WS-C2960L-SM-24PS liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 195 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-SM-24PS stapelbar und noch aktuell?||Der WS-C2960L-SM-24PS unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-24PS bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-48TS-LL,"Wie viele Ports hat der WS-C2960L-48TS-LL?||Der WS-C2960L-48TS-LL bietet insgesamt 52 Ports: 48× 1G-RJ45 + 4× 1G-SFP.##Welches Betriebssystem nutzt der WS-C2960L-48TS-LL und wie wird er verwaltet?||Der WS-C2960L-48TS-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Hat der WS-C2960L-48TS-LL PoE?||Nein, der WS-C2960L-48TS-LL ist ein Datenmodell ohne PoE-Einspeisung (48× 1G-RJ45 + 4× 1G-SFP).##Ist der WS-C2960L-48TS-LL stapelbar und noch aktuell?||Der WS-C2960L-48TS-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-48TS-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-48TS,"Wie viele Ports hat der WS-C2960L-SM-48TS?||Der WS-C2960L-SM-48TS bietet insgesamt 52 Ports: 48× 1G-RJ45 + 4× 1G-SFP.##Welches Betriebssystem nutzt der WS-C2960L-SM-48TS und wie wird er verwaltet?||Der WS-C2960L-SM-48TS läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Hat der WS-C2960L-SM-48TS PoE?||Nein, der WS-C2960L-SM-48TS ist ein Datenmodell ohne PoE-Einspeisung (48× 1G-RJ45 + 4× 1G-SFP).##Ist der WS-C2960L-SM-48TS stapelbar und noch aktuell?||Der WS-C2960L-SM-48TS unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-48TS bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-48PS-LL,"Wie viele Ports hat der WS-C2960L-48PS-LL?||Der WS-C2960L-48PS-LL bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem nutzt der WS-C2960L-48PS-LL und wie wird er verwaltet?||Der WS-C2960L-48PS-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Welches PoE-Budget hat der WS-C2960L-48PS-LL?||Der WS-C2960L-48PS-LL liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 370 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-48PS-LL stapelbar und noch aktuell?||Der WS-C2960L-48PS-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-48PS-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-48PS,"Wie viele Ports hat der WS-C2960L-SM-48PS?||Der WS-C2960L-SM-48PS bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem nutzt der WS-C2960L-SM-48PS und wie wird er verwaltet?||Der WS-C2960L-SM-48PS läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Welches PoE-Budget hat der WS-C2960L-SM-48PS?||Der WS-C2960L-SM-48PS liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 370 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-SM-48PS stapelbar und noch aktuell?||Der WS-C2960L-SM-48PS unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-48PS bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-24TQ-LL,"Wie viele Ports hat der WS-C2960L-24TQ-LL?||Der WS-C2960L-24TQ-LL bietet insgesamt 28 Ports: 24× 1G-RJ45 + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-24TQ-LL und wie wird er verwaltet?||Der WS-C2960L-24TQ-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Hat der WS-C2960L-24TQ-LL PoE?||Nein, der WS-C2960L-24TQ-LL ist ein Datenmodell ohne PoE-Einspeisung (24× 1G-RJ45 + 4× 10G-SFP+).##Ist der WS-C2960L-24TQ-LL stapelbar und noch aktuell?||Der WS-C2960L-24TQ-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-24TQ-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-24TQ,"Wie viele Ports hat der WS-C2960L-SM-24TQ?||Der WS-C2960L-SM-24TQ bietet insgesamt 28 Ports: 24× 1G-RJ45 + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-SM-24TQ und wie wird er verwaltet?||Der WS-C2960L-SM-24TQ läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Hat der WS-C2960L-SM-24TQ PoE?||Nein, der WS-C2960L-SM-24TQ ist ein Datenmodell ohne PoE-Einspeisung (24× 1G-RJ45 + 4× 10G-SFP+).##Ist der WS-C2960L-SM-24TQ stapelbar und noch aktuell?||Der WS-C2960L-SM-24TQ unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-24TQ bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-24PQ-LL,"Wie viele Ports hat der WS-C2960L-24PQ-LL?||Der WS-C2960L-24PQ-LL bietet insgesamt 28 Ports: 24× 1G-RJ45 (PoE+) + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-24PQ-LL und wie wird er verwaltet?||Der WS-C2960L-24PQ-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Welches PoE-Budget hat der WS-C2960L-24PQ-LL?||Der WS-C2960L-24PQ-LL liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 195 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-24PQ-LL stapelbar und noch aktuell?||Der WS-C2960L-24PQ-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-24PQ-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-24PQ,"Wie viele Ports hat der WS-C2960L-SM-24PQ?||Der WS-C2960L-SM-24PQ bietet insgesamt 28 Ports: 24× 1G-RJ45 (PoE+) + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-SM-24PQ und wie wird er verwaltet?||Der WS-C2960L-SM-24PQ läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Welches PoE-Budget hat der WS-C2960L-SM-24PQ?||Der WS-C2960L-SM-24PQ liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 195 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-SM-24PQ stapelbar und noch aktuell?||Der WS-C2960L-SM-24PQ unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-24PQ bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-48TQ-LL,"Wie viele Ports hat der WS-C2960L-48TQ-LL?||Der WS-C2960L-48TQ-LL bietet insgesamt 52 Ports: 48× 1G-RJ45 + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-48TQ-LL und wie wird er verwaltet?||Der WS-C2960L-48TQ-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Hat der WS-C2960L-48TQ-LL PoE?||Nein, der WS-C2960L-48TQ-LL ist ein Datenmodell ohne PoE-Einspeisung (48× 1G-RJ45 + 4× 10G-SFP+).##Ist der WS-C2960L-48TQ-LL stapelbar und noch aktuell?||Der WS-C2960L-48TQ-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-48TQ-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-48TQ,"Wie viele Ports hat der WS-C2960L-SM-48TQ?||Der WS-C2960L-SM-48TQ bietet insgesamt 52 Ports: 48× 1G-RJ45 + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-SM-48TQ und wie wird er verwaltet?||Der WS-C2960L-SM-48TQ läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Hat der WS-C2960L-SM-48TQ PoE?||Nein, der WS-C2960L-SM-48TQ ist ein Datenmodell ohne PoE-Einspeisung (48× 1G-RJ45 + 4× 10G-SFP+).##Ist der WS-C2960L-SM-48TQ stapelbar und noch aktuell?||Der WS-C2960L-SM-48TQ unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-48TQ bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-48PQ-LL,"Wie viele Ports hat der WS-C2960L-48PQ-LL?||Der WS-C2960L-48PQ-LL bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-48PQ-LL und wie wird er verwaltet?||Der WS-C2960L-48PQ-LL läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet.##Welches PoE-Budget hat der WS-C2960L-48PQ-LL?||Der WS-C2960L-48PQ-LL liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 370 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-48PQ-LL stapelbar und noch aktuell?||Der WS-C2960L-48PQ-LL unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-48PQ-LL bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
WS-C2960L-SM-48PQ,"Wie viele Ports hat der WS-C2960L-SM-48PQ?||Der WS-C2960L-SM-48PQ bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 4× 10G-SFP+.##Welches Betriebssystem nutzt der WS-C2960L-SM-48PQ und wie wird er verwaltet?||Der WS-C2960L-SM-48PQ läuft unter Cisco IOS (LAN Lite) und wird über CLI, eine Web-Oberfläche (Cisco Configuration Professional), Bluetooth-Konsole und Cisco DNA Center verwaltet. Die -SM-Variante ist als Smart Managed Switch (Web-UI-first) positioniert – gleiche Hardware wie die -LL-Variante.##Welches PoE-Budget hat der WS-C2960L-SM-48PQ?||Der WS-C2960L-SM-48PQ liefert PoE+ nach IEEE 802.3af/at (bis 30 W/Port) mit insgesamt 370 W und Perpetual PoE (PoE bleibt beim Switch-Reload erhalten) für IP-Telefone, WLAN-APs und IoT-Geräte.##Ist der WS-C2960L-SM-48PQ stapelbar und noch aktuell?||Der WS-C2960L-SM-48PQ unterstützt kein Stacking und arbeitet eigenständig. Die 2960-L-Serie ist abgekündigt (End-of-Sale seit November 2022); der WS-C2960L-SM-48PQ bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty."
