Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
WS-C2960L-24PS-LL,"1000,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24-Port 1G PoE-195 (-LL full managed)
WS-C2960L-SM-24PS,"950,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"24-Port 1G PoE-195 (-SM Smart Managed = -LL x0,95)"
WS-C2960L-48TS-LL,"1050,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48-Port 1G no-PoE (-LL full managed)
WS-C2960L-SM-48TS,"1000,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"48-Port 1G no-PoE (-SM Smart Managed = -LL x0,95)"
WS-C2960L-48PS-LL,"1650,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48-Port 1G PoE-370 (-LL full managed)
WS-C2960L-SM-48PS,"1570,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"48-Port 1G PoE-370 (-SM Smart Managed = -LL x0,95)"
WS-C2960L-24TQ-LL,"960,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24-Port 10G no-PoE (-LL full managed)
WS-C2960L-SM-24TQ,"910,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"24-Port 10G no-PoE (-SM Smart Managed = -LL x0,95)"
WS-C2960L-24PQ-LL,"1400,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24-Port 10G PoE-195 (-LL full managed)
WS-C2960L-SM-24PQ,"1330,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"24-Port 10G PoE-195 (-SM Smart Managed = -LL x0,95)"
WS-C2960L-48TQ-LL,"1700,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48-Port 10G no-PoE (-LL full managed)
WS-C2960L-SM-48TQ,"1620,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"48-Port 10G no-PoE (-SM Smart Managed = -LL x0,95)"
WS-C2960L-48PQ-LL,"2500,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48-Port 10G PoE-370 (Ceiling) (-LL full managed)
WS-C2960L-SM-48PQ,"2380,00","Genuine-New-Sealed ONLY (Catalyst 2960-L, EoS angekündigt Nov-2022): neueste 2960-Linie (Gigabit, echtes PoE+/Perpetual, lüfterlos) — refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€250 (SM-8TS) -> ~€2.500 (48PQ-LL). Über den FE-Linien (SF/Plus), da neuer/Gigabit. Monoton Ports(8<16<24<48)×Uplink(1G-SFP<10G-SFP+ = S<Q)×PoE(kein<Budget); -SM = -LL ×0,95 (identische Hardware, Web-UI-first). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,"48-Port 10G PoE-370 (Ceiling) (-SM Smart Managed = -LL x0,95)"
