Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
SG350-10,"210,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SF352-08 Gigabit
SG350-10P,"300,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-10 +PoE-62W
SG350-10MP,"390,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-10P +MP-124W
SG355-10P,"340,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-10P 355-Rack-Variante
SG350-10SFP,"350,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-10 SFP-Aufpreis
SG350-20,"340,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-10 16-Port
SG350-28,"440,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-20 24-Port
SG350-28P,"650,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-28 +PoE-195W
SG350-28MP,"880,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-28P +MP-382W
SG350-28SFP,"620,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-28 SFP-Aufpreis
SG350-52,"720,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-28 48-Port
SG350-52P,"1150,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",geschätzt-aus-Vergleich,SG350-52 +PoE-375W
SG350-52MP,"1550,00","Genuine-New-Sealed SMB-EoS (Cisco 350, End-of-Sale 2021, abgelöst durch CBS350 dann Catalyst 1200/1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Anker SF350-08 ~€140 (Operator-Floor), SG350-52MP ~€1.550 ($1680 genuine). Refurb (stark im Umlauf) HART ignoriert. Monoton Portzahl×PoE-Stufe×Medien; FE<Gigabit bei gleicher Portzahl; SFP/mGig-Aufpreis.",direkt,genuine SG350-52MP $1680
