Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
FN-TRAN-LX,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Geschwindigkeit,1 Gbit/s,2,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Fasertyp,Kupfer (Twisted-Pair),4,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Anschlusstyp,RJ-45,6,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Reichweite,100 m,10,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Anwendung,Zugriffs-/Verteilnetz (Kupfer),11,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,DOM Unterstützung,Nein,12,Wertliste,Attribut
FN-TRAN-GC,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Geschwindigkeit,1 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Transceiver Typ,SX,3,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Wellenlänge,850 nm,8,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Reichweite,500 m,10,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SX,,Transceivers & SFP Modul,Betriebstemperatur,-20 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Geschwindigkeit,1 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Wellenlänge,850 nm,8,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Reichweite,500 m,10,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SXI-4PACK,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Geschwindigkeit,1 Gbit/s,2,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Wellenlänge,850 nm,8,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Reichweite,500 m,10,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FR-TRAN-SX,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Geschwindigkeit,1 Gbit/s,2,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Transceiver Typ,EX,3,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Wellenlänge,1310 nm,8,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Reichweite,40 km,10,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Anwendung,Metro-/Weitverkehrsnetz,11,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-EX-4PACK,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Geschwindigkeit,1 Gbit/s,2,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Wellenlänge,1550 nm,8,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Reichweite,90 km,10,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Anwendung,Weitverkehrsnetz (Langstrecke),11,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FR-TRAN-ZX,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Geschwindigkeit,"2,5 Gbit/s",2,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Transceiver Typ,LX,3,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Wellenlänge,1310 nm,8,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Reichweite,25 km,10,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Anwendung,Campus-/Metro-Netz (Langstrecke),11,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,DOM Unterstützung,Ja (Digital Monitoring),12,Wertliste,Attribut
FN-TRAN-SFP2-LX,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Formfaktor,SFP,1,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Geschwindigkeit,"2,5 Gbit/s",2,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Transceiver Typ,SX,3,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Wellenlänge,850 nm,8,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Reichweite,300 m,10,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,DOM Unterstützung,Ja (Digital Monitoring),12,Wertliste,Attribut
FN-TRAN-SFP2-SX,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Transceiver Typ,SR,3,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Wellenlänge,850 nm,8,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Reichweite,550 m,10,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,DOM Unterstützung,Ja (Digital Monitoring),12,Wertliste,Attribut
FN-TRAN-SFP+SR,,Transceivers & SFP Modul,Betriebstemperatur,0 °C bis 70 °C,13,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Transceiver Typ,SRI,3,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Wellenlänge,850 nm,8,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Reichweite,400 m,10,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,DOM Unterstützung,Ja (Digital Monitoring),12,Wertliste,Attribut
FN-TRAN-SFP+SRI,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Transceiver Typ,LR,3,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Wellenlänge,1310 nm,8,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Reichweite,10 km,10,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Anwendung,Campus-/Metro-Netz (Langstrecke),11,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,DOM Unterstützung,Ja (Digital Monitoring),12,Wertliste,Attribut
FN-TRAN-SFP+LR,,Transceivers & SFP Modul,Betriebstemperatur,0 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Transceiver Typ,LRI,3,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Wellenlänge,1310 nm,8,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Reichweite,10 km,10,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Anwendung,Campus-/Metro-Netz (Langstrecke),11,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,DOM Unterstützung,Ja (Digital Monitoring),12,Wertliste,Attribut
FN-TRAN-SFP+LRI,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Transceiver Typ,LRM,3,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Fasertyp,Multimode-Glasfaser (MMF),4,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Wellenlänge,1310 nm,8,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Reichweite,220 m,10,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),11,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Betriebstemperatur,0 °C bis 70 °C,13,Wertliste,Attribut
FN-TRAN-SFP+LRM,,Transceivers & SFP Modul,Standard,10GBASE-LRM,14,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Faseranzahl,1,5,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Anschlusstyp,Single LC,6,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Wellenlänge,TX 1271 nm / RX 1331 nm,8,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Reichweite,30 km,10,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Anwendung,Metro-/Weitverkehrsnetz,11,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SFP+BD27,,Transceivers & SFP Modul,Betriebstemperatur,-5 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Faseranzahl,1,5,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Anschlusstyp,Single LC,6,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Wellenlänge,TX 1331 nm / RX 1271 nm,8,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Reichweite,30 km,10,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Anwendung,Metro-/Weitverkehrsnetz,11,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SFP+BD33,,Transceivers & SFP Modul,Betriebstemperatur,-5 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Transceiver Typ,ER,3,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Wellenlänge,1550 nm,8,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Reichweite,40 km,10,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Anwendung,Metro-/Weitverkehrsnetz,11,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SFP+ER,,Transceivers & SFP Modul,Betriebstemperatur,-5 °C bis 70 °C,13,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Transceiver Typ,ERI,3,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Fasertyp,Singlemode-Glasfaser (SMF),4,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Faseranzahl,2,5,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Anschlusstyp,Duplex LC,6,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Wellenlänge,1550 nm,8,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Reichweite,40 km,10,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Anwendung,Metro-/Weitverkehrsnetz,11,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
FN-TRAN-SFP+ERI,,Transceivers & SFP Modul,Betriebstemperatur,-40 °C bis 85 °C,13,Wertliste,Attribut
FN-TRAN-SFP+ZR,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
FN-TRAN-SFP+ZR,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
FN-TRAN-SFP+ZR,,Transceivers & SFP Modul,Transceiver Typ,ZR,3,Wertliste,Attribut
