Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
CBL-0348L,"61,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-DAC-3m
CBL-0349L,"72,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-DAC-5m
CBL-NTWK-0347,"50,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-DAC-1m
CBL-NTWK-0456,"55,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-DAC-2m
CBL-SFP+AOC-1M,"89,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-AOC-1m
CBL-SFP+AOC-3M,"102,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-AOC-3m
CBL-SFP+AOC-5M,"116,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-AOC-5m
CBL-SFP+AOC-5M-1,"116,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-AOC-5m
CBL-SFP+AOC-10M,"148,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,10G-AOC-10m
CBL-NTWK-0417-01,"56,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,40G-DAC-1m
CBL-NTWK-0325-02,"63,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,40G-DAC-2m
CBL-NTWK-0446-01,"69,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,40G-DAC-3m
CBL-NTWK-0422-01,"82,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,40G-DAC-5m
CBL-NTWK-0944-SS28C50M,"85,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,25G-DAC-5m
CBL-NTWK-0943-SQ28C10M,"107,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,100G-DAC-1m
CBL-NTWK-0942-MQ28C10M,"107,00","Supermicro modest 0,55× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine AOC-/AOM-/CBL- (Avago/Finisar/Intel-OEM-codiert), DAC/AOC-lastig",geschätzt-aus-Vergleich,100G-DAC-1m
