Artikelnummer,Attributname,Attributwert
CBL-0347L,FAQ,"Welche Datenrate und Bauform hat das CBL-0347L?||Das CBL-0347L ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-0347L?||Das CBL-0347L hat eine feste Länge von 1 m (Passives Direct-Attach-Kupferkabel (DAC)).##Benötigt das CBL-0347L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CBL-0347L?||Das CBL-0347L ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-0347L?||Das CBL-0347L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-0347L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-0347L mit Supermicro-Geräten kompatibel?||Das CBL-0347L ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-0348L,FAQ,"Welche Datenrate und Bauform hat das CBL-0348L?||Das CBL-0348L ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-0348L?||Das CBL-0348L hat eine feste Länge von 3 m (Passives Direct-Attach-Kupferkabel (DAC)).##Benötigt das CBL-0348L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CBL-0348L?||Das CBL-0348L ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-0348L?||Das CBL-0348L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-0348L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-0348L mit Supermicro-Geräten kompatibel?||Das CBL-0348L ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-0349L,FAQ,"Welche Datenrate und Bauform hat das CBL-0349L?||Das CBL-0349L ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-0349L?||Das CBL-0349L hat eine feste Länge von 5 m (Passives Direct-Attach-Kupferkabel (DAC)).##Benötigt das CBL-0349L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CBL-0349L?||Das CBL-0349L ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-0349L?||Das CBL-0349L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-0349L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-0349L mit Supermicro-Geräten kompatibel?||Das CBL-0349L ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-NTWK-0347,FAQ,"Welche Datenrate und Bauform hat das CBL-NTWK-0347?||Das CBL-NTWK-0347 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-NTWK-0347?||Das CBL-NTWK-0347 hat eine feste Länge von 1 m (Passives Direct-Attach-Kupferkabel (DAC)).##Benötigt das CBL-NTWK-0347 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CBL-NTWK-0347?||Das CBL-NTWK-0347 ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-NTWK-0347?||Das CBL-NTWK-0347 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-NTWK-0347 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-NTWK-0347 mit Supermicro-Geräten kompatibel?||Das CBL-NTWK-0347 ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-NTWK-0456,FAQ,"Welche Datenrate und Bauform hat das CBL-NTWK-0456?||Das CBL-NTWK-0456 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-NTWK-0456?||Das CBL-NTWK-0456 hat eine feste Länge von 2 m (Passives Direct-Attach-Kupferkabel (DAC)).##Benötigt das CBL-NTWK-0456 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CBL-NTWK-0456?||Das CBL-NTWK-0456 ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-NTWK-0456?||Das CBL-NTWK-0456 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-NTWK-0456 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-NTWK-0456 mit Supermicro-Geräten kompatibel?||Das CBL-NTWK-0456 ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-SFP+AOC-1M,FAQ,"Welche Datenrate und Bauform hat das CBL-SFP+AOC-1M?||Das CBL-SFP+AOC-1M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-SFP+AOC-1M?||Das CBL-SFP+AOC-1M hat eine feste Länge von 1 m (Aktives optisches Kabel (AOC)).##Benötigt das CBL-SFP+AOC-1M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das CBL-SFP+AOC-1M?||Das CBL-SFP+AOC-1M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-SFP+AOC-1M?||Das CBL-SFP+AOC-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-SFP+AOC-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-SFP+AOC-1M mit Supermicro-Geräten kompatibel?||Das CBL-SFP+AOC-1M ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-SFP+AOC-3M,FAQ,"Welche Datenrate und Bauform hat das CBL-SFP+AOC-3M?||Das CBL-SFP+AOC-3M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-SFP+AOC-3M?||Das CBL-SFP+AOC-3M hat eine feste Länge von 3 m (Aktives optisches Kabel (AOC)).##Benötigt das CBL-SFP+AOC-3M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das CBL-SFP+AOC-3M?||Das CBL-SFP+AOC-3M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-SFP+AOC-3M?||Das CBL-SFP+AOC-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-SFP+AOC-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-SFP+AOC-3M mit Supermicro-Geräten kompatibel?||Das CBL-SFP+AOC-3M ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-SFP+AOC-5M,FAQ,"Welche Datenrate und Bauform hat das CBL-SFP+AOC-5M?||Das CBL-SFP+AOC-5M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-SFP+AOC-5M?||Das CBL-SFP+AOC-5M hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das CBL-SFP+AOC-5M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das CBL-SFP+AOC-5M?||Das CBL-SFP+AOC-5M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-SFP+AOC-5M?||Das CBL-SFP+AOC-5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-SFP+AOC-5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-SFP+AOC-5M mit Supermicro-Geräten kompatibel?||Das CBL-SFP+AOC-5M ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-SFP+AOC-5M-1,FAQ,"Welche Datenrate und Bauform hat das CBL-SFP+AOC-5M-1?||Das CBL-SFP+AOC-5M-1 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-SFP+AOC-5M-1?||Das CBL-SFP+AOC-5M-1 hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das CBL-SFP+AOC-5M-1 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das CBL-SFP+AOC-5M-1?||Das CBL-SFP+AOC-5M-1 ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-SFP+AOC-5M-1?||Das CBL-SFP+AOC-5M-1 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-SFP+AOC-5M-1 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-SFP+AOC-5M-1 mit Supermicro-Geräten kompatibel?||Das CBL-SFP+AOC-5M-1 ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CBL-SFP+AOC-10M,FAQ,"Welche Datenrate und Bauform hat das CBL-SFP+AOC-10M?||Das CBL-SFP+AOC-10M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das CBL-SFP+AOC-10M?||Das CBL-SFP+AOC-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das CBL-SFP+AOC-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das CBL-SFP+AOC-10M?||Das CBL-SFP+AOC-10M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das CBL-SFP+AOC-10M?||Das CBL-SFP+AOC-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CBL-SFP+AOC-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CBL-SFP+AOC-10M mit Supermicro-Geräten kompatibel?||Das CBL-SFP+AOC-10M ist eine Supermicro-Kabel-Komponente und für den Betrieb in Supermicro-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
