Artikelnummer,Attributname,Attributwert
Q28-100G-LR4-Gen3,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-LR4-Gen3?||Das Q28-100G-LR4-Gen3 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-LR4-Gen3?||Das Q28-100G-LR4-Gen3 hat den Formfaktor QSFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-LR4-Gen3?||Laut Spezifikation erreicht das Q28-100G-LR4-Gen3 bis 10 km (Wellenlänge 1296 / 1300 / 1305 / 1309 nm (LAN-WDM, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-LR4-Gen3 ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-LR4-Gen3 DOM/DDM?||Ja, das Q28-100G-LR4-Gen3 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-LR4-Gen3?||Das Q28-100G-LR4-Gen3 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-LR4-Gen3 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das Q28-100G-LR4-Gen3 mit Dell-Geräten kompatibel?||Das Q28-100G-LR4-Gen3 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-LR4-Gen4,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-LR4-Gen4?||Das Q28-100G-LR4-Gen4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-LR4-Gen4?||Das Q28-100G-LR4-Gen4 hat den Formfaktor QSFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-LR4-Gen4?||Laut Spezifikation erreicht das Q28-100G-LR4-Gen4 bis 10 km (Wellenlänge 1296 / 1300 / 1305 / 1309 nm (LAN-WDM, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-LR4-Gen4 ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-LR4-Gen4 DOM/DDM?||Ja, das Q28-100G-LR4-Gen4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-LR4-Gen4?||Das Q28-100G-LR4-Gen4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-LR4-Gen4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das Q28-100G-LR4-Gen4 mit Dell-Geräten kompatibel?||Das Q28-100G-LR4-Gen4 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-FR,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-FR?||Das Q28-100G-FR ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-FR.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-FR?||Das Q28-100G-FR hat den Formfaktor QSFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-FR?||Laut Spezifikation erreicht das Q28-100G-FR bis 2 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-FR ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-FR DOM/DDM?||Ja, das Q28-100G-FR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-FR?||Das Q28-100G-FR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-FR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das Q28-100G-FR mit Dell-Geräten kompatibel?||Das Q28-100G-FR ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-ER4-lite,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-ER4-lite?||Das Q28-100G-ER4-lite ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-ER4.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-ER4-lite?||Das Q28-100G-ER4-lite hat den Formfaktor QSFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-ER4-lite?||Laut Spezifikation erreicht das Q28-100G-ER4-lite bis 40 km (Wellenlänge 1296 / 1300 / 1305 / 1309 nm (LAN-WDM, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-ER4-lite ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-ER4-lite DOM/DDM?||Ja, das Q28-100G-ER4-lite unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-ER4-lite?||Das Q28-100G-ER4-lite ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-ER4-lite typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das Q28-100G-ER4-lite mit Dell-Geräten kompatibel?||Das Q28-100G-ER4-lite ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-PSM4-IR,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-PSM4-IR?||Das Q28-100G-PSM4-IR ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-PSM4.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-PSM4-IR?||Das Q28-100G-PSM4-IR hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-PSM4-IR?||Laut Spezifikation erreicht das Q28-100G-PSM4-IR bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-PSM4-IR ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-PSM4-IR DOM/DDM?||Ja, das Q28-100G-PSM4-IR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-PSM4-IR?||Das Q28-100G-PSM4-IR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-PSM4-IR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das Q28-100G-PSM4-IR mit Dell-Geräten kompatibel?||Das Q28-100G-PSM4-IR ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-PSM4-10,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-PSM4-10?||Das Q28-100G-PSM4-10 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-PSM4.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-PSM4-10?||Das Q28-100G-PSM4-10 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-PSM4-10?||Laut Spezifikation erreicht das Q28-100G-PSM4-10 bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-PSM4-10 ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-PSM4-10 DOM/DDM?||Ja, das Q28-100G-PSM4-10 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-PSM4-10?||Das Q28-100G-PSM4-10 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-PSM4-10 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das Q28-100G-PSM4-10 mit Dell-Geräten kompatibel?||Das Q28-100G-PSM4-10 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-SR4-G2,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-SR4-G2?||Das Q28-100G-SR4-G2 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-SR4.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-SR4-G2?||Das Q28-100G-SR4-G2 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-SR4-G2?||Laut Spezifikation erreicht das Q28-100G-SR4-G2 bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-SR4-G2 ist für Multimode ausgelegt.##Unterstützt das Q28-100G-SR4-G2 DOM/DDM?||Ja, das Q28-100G-SR4-G2 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-SR4-G2?||Das Q28-100G-SR4-G2 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-SR4-G2 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das Q28-100G-SR4-G2 mit Dell-Geräten kompatibel?||Das Q28-100G-SR4-G2 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28-100G-FR-Gen3-LP,FAQ,"Welche Datenrate und Bauform hat das Q28-100G-FR-Gen3-LP?||Das Q28-100G-FR-Gen3-LP ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-FR.##Welchen Stecker und welche Schnittstelle nutzt das Q28-100G-FR-Gen3-LP?||Das Q28-100G-FR-Gen3-LP hat den Formfaktor QSFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das Q28-100G-FR-Gen3-LP?||Laut Spezifikation erreicht das Q28-100G-FR-Gen3-LP bis 2 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das Q28-100G-FR-Gen3-LP ist für Singlemode ausgelegt.##Unterstützt das Q28-100G-FR-Gen3-LP DOM/DDM?||Ja, das Q28-100G-FR-Gen3-LP unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28-100G-FR-Gen3-LP?||Das Q28-100G-FR-Gen3-LP ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28-100G-FR-Gen3-LP typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das Q28-100G-FR-Gen3-LP mit Dell-Geräten kompatibel?||Das Q28-100G-FR-Gen3-LP ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S56DD-100G-FR,FAQ,"Welche Datenrate und Bauform hat das S56DD-100G-FR?||Das S56DD-100G-FR ist ein SFP-DD-Modul mit 100 Gbit/s nach 100GBASE-FR.##Welchen Stecker und welche Schnittstelle nutzt das S56DD-100G-FR?||Das S56DD-100G-FR hat den Formfaktor SFP-DD mit LC-Schnittstelle.##Welche Reichweite erreicht das S56DD-100G-FR?||Laut Spezifikation erreicht das S56DD-100G-FR bis 2 km (Wellenlänge 1311 nm).##Welcher Fasertyp ist erforderlich?||Das S56DD-100G-FR ist für Singlemode ausgelegt.##Unterstützt das S56DD-100G-FR DOM/DDM?||Ja, das S56DD-100G-FR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S56DD-100G-FR?||Das S56DD-100G-FR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S56DD-100G-FR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S56DD-100G-FR mit Dell-Geräten kompatibel?||Das S56DD-100G-FR ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S56DD-100G-LR,FAQ,"Welche Datenrate und Bauform hat das S56DD-100G-LR?||Das S56DD-100G-LR ist ein SFP-DD-Modul mit 100 Gbit/s nach 100GBASE-LR.##Welchen Stecker und welche Schnittstelle nutzt das S56DD-100G-LR?||Das S56DD-100G-LR hat den Formfaktor SFP-DD mit LC-Schnittstelle.##Welche Reichweite erreicht das S56DD-100G-LR?||Laut Spezifikation erreicht das S56DD-100G-LR bis 10 km (Wellenlänge 1311 nm).##Welcher Fasertyp ist erforderlich?||Das S56DD-100G-LR ist für Singlemode ausgelegt.##Unterstützt das S56DD-100G-LR DOM/DDM?||Ja, das S56DD-100G-LR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S56DD-100G-LR?||Das S56DD-100G-LR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S56DD-100G-LR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S56DD-100G-LR mit Dell-Geräten kompatibel?||Das S56DD-100G-LR ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S56DD-100G-SR1.2,FAQ,"Welche Datenrate und Bauform hat das S56DD-100G-SR1.2?||Das S56DD-100G-SR1.2 ist ein SFP-DD-Modul mit 100 Gbit/s nach 100GBASE-SR1.2.##Welchen Stecker und welche Schnittstelle nutzt das S56DD-100G-SR1.2?||Das S56DD-100G-SR1.2 hat den Formfaktor SFP-DD mit LC-Schnittstelle.##Welche Reichweite erreicht das S56DD-100G-SR1.2?||Laut Spezifikation erreicht das S56DD-100G-SR1.2 bis 70 m (Wellenlänge 850 / 910 nm (BiDi)).##Welcher Fasertyp ist erforderlich?||Das S56DD-100G-SR1.2 ist für Multimode ausgelegt.##Unterstützt das S56DD-100G-SR1.2 DOM/DDM?||Ja, das S56DD-100G-SR1.2 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S56DD-100G-SR1.2?||Das S56DD-100G-SR1.2 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S56DD-100G-SR1.2 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das S56DD-100G-SR1.2 mit Dell-Geräten kompatibel?||Das S56DD-100G-SR1.2 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q28DD-200G-2SR4,FAQ,"Welche Datenrate und Bauform hat das Q28DD-200G-2SR4?||Das Q28DD-200G-2SR4 ist ein QSFP-DD-Modul mit 200 Gbit/s nach 200GBASE-SR4.##Welchen Stecker und welche Schnittstelle nutzt das Q28DD-200G-2SR4?||Das Q28DD-200G-2SR4 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das Q28DD-200G-2SR4?||Laut Spezifikation erreicht das Q28DD-200G-2SR4 bis 70 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das Q28DD-200G-2SR4 ist für Multimode ausgelegt.##Unterstützt das Q28DD-200G-2SR4 DOM/DDM?||Ja, das Q28DD-200G-2SR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q28DD-200G-2SR4?||Das Q28DD-200G-2SR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q28DD-200G-2SR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das Q28DD-200G-2SR4 mit Dell-Geräten kompatibel?||Das Q28DD-200G-2SR4 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q56-200G-SR4,FAQ,"Welche Datenrate und Bauform hat das Q56-200G-SR4?||Das Q56-200G-SR4 ist ein QSFP56-Modul mit 200 Gbit/s nach 200GBASE-SR4.##Welchen Stecker und welche Schnittstelle nutzt das Q56-200G-SR4?||Das Q56-200G-SR4 hat den Formfaktor QSFP56 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das Q56-200G-SR4?||Laut Spezifikation erreicht das Q56-200G-SR4 bis 70 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das Q56-200G-SR4 ist für Multimode ausgelegt.##Unterstützt das Q56-200G-SR4 DOM/DDM?||Ja, das Q56-200G-SR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das Q56-200G-SR4?||Das Q56-200G-SR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q56-200G-SR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das Q56-200G-SR4 mit Dell-Geräten kompatibel?||Das Q56-200G-SR4 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
400G-Q56DD-VR4,FAQ,"Welche Datenrate und Bauform hat das 400G-Q56DD-VR4?||Das 400G-Q56DD-VR4 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400GBASE-VR4.##Welchen Stecker und welche Schnittstelle nutzt das 400G-Q56DD-VR4?||Das 400G-Q56DD-VR4 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das 400G-Q56DD-VR4?||Laut Spezifikation erreicht das 400G-Q56DD-VR4 bis 30 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das 400G-Q56DD-VR4 ist für Multimode ausgelegt.##Unterstützt das 400G-Q56DD-VR4 DOM/DDM?||Ja, das 400G-Q56DD-VR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das 400G-Q56DD-VR4?||Das 400G-Q56DD-VR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 400G-Q56DD-VR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das 400G-Q56DD-VR4 mit Dell-Geräten kompatibel?||Das 400G-Q56DD-VR4 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
400G-Q56DD-SR4.2-ON-Gen2,FAQ,"Welche Datenrate und Bauform hat das 400G-Q56DD-SR4.2-ON-Gen2?||Das 400G-Q56DD-SR4.2-ON-Gen2 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400GBASE-SR4.2.##Welchen Stecker und welche Schnittstelle nutzt das 400G-Q56DD-SR4.2-ON-Gen2?||Das 400G-Q56DD-SR4.2-ON-Gen2 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das 400G-Q56DD-SR4.2-ON-Gen2?||Laut Spezifikation erreicht das 400G-Q56DD-SR4.2-ON-Gen2 bis 70 m (Wellenlänge 850 / 910 nm (BiDi)).##Welcher Fasertyp ist erforderlich?||Das 400G-Q56DD-SR4.2-ON-Gen2 ist für Multimode ausgelegt.##Unterstützt das 400G-Q56DD-SR4.2-ON-Gen2 DOM/DDM?||Ja, das 400G-Q56DD-SR4.2-ON-Gen2 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das 400G-Q56DD-SR4.2-ON-Gen2?||Das 400G-Q56DD-SR4.2-ON-Gen2 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 400G-Q56DD-SR4.2-ON-Gen2 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das 400G-Q56DD-SR4.2-ON-Gen2 mit Dell-Geräten kompatibel?||Das 400G-Q56DD-SR4.2-ON-Gen2 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
400G-Q56DD-SR4.2-ON-Gen3,FAQ,"Welche Datenrate und Bauform hat das 400G-Q56DD-SR4.2-ON-Gen3?||Das 400G-Q56DD-SR4.2-ON-Gen3 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400GBASE-SR4.2.##Welchen Stecker und welche Schnittstelle nutzt das 400G-Q56DD-SR4.2-ON-Gen3?||Das 400G-Q56DD-SR4.2-ON-Gen3 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das 400G-Q56DD-SR4.2-ON-Gen3?||Laut Spezifikation erreicht das 400G-Q56DD-SR4.2-ON-Gen3 bis 70 m (Wellenlänge 850 / 908 nm (BiDi)).##Welcher Fasertyp ist erforderlich?||Das 400G-Q56DD-SR4.2-ON-Gen3 ist für Multimode ausgelegt.##Unterstützt das 400G-Q56DD-SR4.2-ON-Gen3 DOM/DDM?||Ja, das 400G-Q56DD-SR4.2-ON-Gen3 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das 400G-Q56DD-SR4.2-ON-Gen3?||Das 400G-Q56DD-SR4.2-ON-Gen3 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 400G-Q56DD-SR4.2-ON-Gen3 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das 400G-Q56DD-SR4.2-ON-Gen3 mit Dell-Geräten kompatibel?||Das 400G-Q56DD-SR4.2-ON-Gen3 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
400G-Q56-DD-SR4.2-ON-Gen4,FAQ,"Welche Datenrate und Bauform hat das 400G-Q56-DD-SR4.2-ON-Gen4?||Das 400G-Q56-DD-SR4.2-ON-Gen4 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400GBASE-SR4.2.##Welchen Stecker und welche Schnittstelle nutzt das 400G-Q56-DD-SR4.2-ON-Gen4?||Das 400G-Q56-DD-SR4.2-ON-Gen4 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das 400G-Q56-DD-SR4.2-ON-Gen4?||Laut Spezifikation erreicht das 400G-Q56-DD-SR4.2-ON-Gen4 bis 70 m (Wellenlänge 850 / 908 nm (BiDi)).##Welcher Fasertyp ist erforderlich?||Das 400G-Q56-DD-SR4.2-ON-Gen4 ist für Multimode ausgelegt.##Unterstützt das 400G-Q56-DD-SR4.2-ON-Gen4 DOM/DDM?||Ja, das 400G-Q56-DD-SR4.2-ON-Gen4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das 400G-Q56-DD-SR4.2-ON-Gen4?||Das 400G-Q56-DD-SR4.2-ON-Gen4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 400G-Q56-DD-SR4.2-ON-Gen4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das 400G-Q56-DD-SR4.2-ON-Gen4 mit Dell-Geräten kompatibel?||Das 400G-Q56-DD-SR4.2-ON-Gen4 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
400G-Q56DD-SR8-Gen2,FAQ,"Welche Datenrate und Bauform hat das 400G-Q56DD-SR8-Gen2?||Das 400G-Q56DD-SR8-Gen2 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400GBASE-SR8.##Welchen Stecker und welche Schnittstelle nutzt das 400G-Q56DD-SR8-Gen2?||Das 400G-Q56DD-SR8-Gen2 hat den Formfaktor QSFP-DD mit MPO-16-Schnittstelle.##Welche Reichweite erreicht das 400G-Q56DD-SR8-Gen2?||Laut Spezifikation erreicht das 400G-Q56DD-SR8-Gen2 bis 70 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das 400G-Q56DD-SR8-Gen2 ist für Multimode ausgelegt.##Unterstützt das 400G-Q56DD-SR8-Gen2 DOM/DDM?||Ja, das 400G-Q56DD-SR8-Gen2 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das 400G-Q56DD-SR8-Gen2?||Das 400G-Q56DD-SR8-Gen2 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 400G-Q56DD-SR8-Gen2 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das 400G-Q56DD-SR8-Gen2 mit Dell-Geräten kompatibel?||Das 400G-Q56DD-SR8-Gen2 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
400G-Q56DD-EDR4-Gen2,FAQ,"Welche Datenrate und Bauform hat das 400G-Q56DD-EDR4-Gen2?||Das 400G-Q56DD-EDR4-Gen2 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400GBASE-EDR4.##Welchen Stecker und welche Schnittstelle nutzt das 400G-Q56DD-EDR4-Gen2?||Das 400G-Q56DD-EDR4-Gen2 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das 400G-Q56DD-EDR4-Gen2?||Laut Spezifikation erreicht das 400G-Q56DD-EDR4-Gen2 bis 2 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das 400G-Q56DD-EDR4-Gen2 ist für Singlemode ausgelegt.##Unterstützt das 400G-Q56DD-EDR4-Gen2 DOM/DDM?||Ja, das 400G-Q56DD-EDR4-Gen2 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das 400G-Q56DD-EDR4-Gen2?||Das 400G-Q56DD-EDR4-Gen2 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 400G-Q56DD-EDR4-Gen2 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das 400G-Q56DD-EDR4-Gen2 mit Dell-Geräten kompatibel?||Das 400G-Q56DD-EDR4-Gen2 ist eine Dell-Optik-Komponente und für den Betrieb in Dell-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
