Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
A-O800-O800-30M,"5.076,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-30m
OSFP-800G-2XDR4,"8.100,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-FR
OSFP-800G-2PLR4,"9.180,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-LR
OSFP-800G-2FR4,"8.100,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-FR
OSFP-800G-2LR4,"9.180,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-LR
OSFP-800G-2VSR4,"7.344,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-SR
OSFP-800G-VSR8,"7.344,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-SR
OSFP-800G-XDR8,"7.020,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-DR
LPO-800G-2DR4,"7.020,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-DR
LPO-800G-DR8,"7.020,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-DR
LPO-800G-2FR4,"8.100,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-FR
C-D800-D800-1M,"745,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-DAC-1m
C-D800-D800-2M,"842,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-DAC-2m
A-D800-D800-1M,"1.318,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-1m
A-D800-D800-3M,"1.577,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-3m
A-D800-D800-5M,"1.836,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-5m
A-D800-D800-7M,"2.095,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-7m
A-D800-D800-10M,"2.484,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-10m
A-D800-D800-15M,"3.132,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-15m
A-D800-D800-20M,"3.780,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-20m
A-D800-D800-25M,"4.428,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-25m
A-D800-D800-30M,"5.076,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-AOC-30m
QDD-800G-2XDR4,"8.100,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-FR
QDD-800G-2PLR4,"9.180,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-LR
QDD-800G-2FR4,"8.100,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-FR
QDD-800G-2LR4,"9.180,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,800G-LR
CAB-O-O-400G-1M,"470,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-1m
CAB-O-O-400G-2M,"529,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-2m
CAB-O-O-400G-3M,"589,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-3m
CAB-O-2Q-400G-1M,"470,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-1m
CAB-O-2Q-400G-2M,"529,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-2m
CAB-O-2Q-400G-3M,"589,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-3m
CAB-O-2Q-200G-1M,"329,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-1m
CAB-O-2Q-200G-2M,"367,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-2m
CAB-O-2Q-200G-3M,"405,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-3m
CAB-O-4Q-400G-1M,"470,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-1m
CAB-O-4Q-400G-2M,"529,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-2m
CAB-O-4Q-400G-3M,"589,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-3m
CAB-O-4Q-200G-1M,"329,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-1m
CAB-O-4Q-200G-2M,"367,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-2m
CAB-O-4Q-200G-3M,"405,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-3m
CAB-O-8S-400G-1M,"470,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-1m
CAB-O-8S-400G-2M,"529,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-2m
CAB-O-8S-400G-3M,"589,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-3m
CAB-O-8S-200G-1M,"329,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-1m
CAB-O-8S-200G-2M,"367,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-2m
CAB-O-8S-200G-3M,"405,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,200G-DAC-3m
H-O400-4Q100-1M,"470,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-1m
H-O400-4Q100-2M,"529,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-2m
H-O400-4Q100-3M,"589,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-3m
H-O400-4Q100-5M,"707,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-DAC-5m
AOC-O-O-400G-1M,"821,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-1m
AOC-O-O-400G-3M,"950,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-3m
AOC-O-O-400G-5M,"1.080,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-5m
AOC-O-O-400G-7M,"1.210,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-7m
AOC-O-O-400G-10M,"1.404,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-10m
AOC-O-O-400G-15M,"1.728,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-15m
AOC-O-O-400G-20M,"2.052,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-20m
AOC-O-O-400G-25M,"2.376,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-25m
AOC-O-O-400G-30M,"2.700,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-30m
A-O400-Q400-1M,"821,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-1m
A-O400-Q400-3M,"950,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-3m
A-O400-Q400-5M,"1.080,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-5m
A-O400-Q400-7M,"1.210,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-7m
A-O400-Q400-10M,"1.404,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-10m
A-O400-Q400-15M,"1.728,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-15m
A-O400-Q400-20M,"2.052,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-20m
A-O400-Q400-25M,"2.376,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-25m
A-O400-Q400-30M,"2.700,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-30m
A-O400-2Q200-1M,"821,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-1m
A-O400-2Q200-3M,"950,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-3m
A-O400-2Q200-5M,"1.080,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-5m
A-O400-2Q200-7M,"1.210,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-7m
A-O400-2Q200-10M,"1.404,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-10m
A-O400-2Q200-15M,"1.728,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-15m
A-O400-2Q200-20M,"2.052,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-20m
A-O400-2Q200-25M,"2.376,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-25m
A-O400-2Q200-30M,"2.700,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-AOC-30m
OSFP-400G-VSR4,"2.592,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-SR
OSFP-400G-SR8,"2.592,00","Arista PREMIUM 1,08× der operator-verifizierten Cisco-Straße (Kalibrierung SFP-10G-SR €198); genuine Arista ≫ Kompatibel/Used (FS/QSFPTEK/eBay-Pull), bestätigt via CDW/eBay genuine-Listings",geschätzt-aus-Vergleich,400G-SR
