Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
WS-C2960G-24TC-L,"450,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24 Gigabit LAN Base
WS-C2960G-48TC-L,"650,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,Ceiling: 48 Gigabit LAN Base
WS-C2960-8TC-S,"150,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,Floor: 8 FE LAN Lite no-PoE compact
WS-C2960-24-S,"190,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24 FE LAN Lite no-uplink
WS-C2960-24TC-S,"210,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24 FE LAN Lite combo
WS-C2960-24LC-S,"270,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24 FE LAN Lite 8-PoE
WS-C2960-24PC-S,"340,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24 FE LAN Lite PoE-370
WS-C2960-48TT-S,"310,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48 FE LAN Lite 1000BASE-T uplink
WS-C2960-48TC-S,"320,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48 FE LAN Lite combo
WS-C2960-48PST-S,"470,00","Genuine-New-Sealed ONLY (Catalyst 2960/2960G original, 2009-2011-era, long EoS): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€150 (8TC-S) -> ~€650 (G-48TC-L). Unterste 2960-Bänder (vollständig EoS). Monoton Featureset(LAN Lite<LAN Base)×Speed(FE<GbE)×Ports(8<24<48)×PoE(kein<8-Port<24/48-Port-370W). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48 FE LAN Lite PoE-370
