Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C2960C-8PC-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
WS-C2960C-8PC-L,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C2960C-8PC-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C2960C-8PC-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C2960C-8PC-L,,Switch,Anwendung,"Out-of-the-Wiring-Closet-Zugang (kompakt, lüfterlos, Fast-Ethernet (10/100), Layer 2) – Verkaufsfläche, Klassenraum, Hotelzimmer und WLAN-Erweiterung; PoE-Versorgung (802.3af) für IP-Telefone und WLAN-Access-Points; wand-, untertisch-, DIN-schienen-, rack- oder freistehend montierbar; verwaltet über Cisco IOS (CLI)",15,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Portanzahl,14,3,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Port-Konfiguration,12× FE-RJ45 (PoE) + 2× 1G-Combo,4,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,PoE,"Ja – PoE (802.3af, bis 15,4 W/Port), 124 W",7,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Switching-Kapazität,"6,4 Gbit/s",8,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Durchsatz,"4,6 Mpps",9,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",10,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C2960C-12PC-L,,Switch,Anwendung,"Out-of-the-Wiring-Closet-Zugang (kompakt, lüfterlos, Fast-Ethernet (10/100), Layer 2) – Verkaufsfläche, Klassenraum, Hotelzimmer und WLAN-Erweiterung; PoE-Versorgung (802.3af) für IP-Telefone und WLAN-Access-Points; wand-, untertisch-, DIN-schienen-, rack- oder freistehend montierbar; verwaltet über Cisco IOS (CLI)",15,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Portanzahl,10,3,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Port-Konfiguration,8× 1G-RJ45 + 2× 1G-Combo,4,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Durchsatz,"13,2 Mpps",9,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",10,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Betriebstemperatur,-5 bis 40 °C,14,Wertliste,Attribut
WS-C2960CG-8TC-L,,Switch,Anwendung,"Out-of-the-Wiring-Closet-Zugang (kompakt, lüfterlos, Gigabit-Ethernet, Layer 2) – Verkaufsfläche, Klassenraum, Hotelzimmer und WLAN-Erweiterung; reiner Daten-Switch ohne PoE; wand-, untertisch-, DIN-schienen-, rack- oder freistehend montierbar; verwaltet über Cisco IOS (CLI)",15,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Portanzahl,10,3,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Port-Konfiguration,8× FE-RJ45 + 2× 1G-Uplink (PoE+-Eingang),4,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Durchsatz,"3,8 Mpps",9,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",10,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Stromversorgung,Kein internes Netzteil – Speisung über PoE+-Uplink (optionaler externer Adapter),11,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C2960CPD-8TT-L,,Switch,Anwendung,"Out-of-the-Wiring-Closet-Zugang (kompakt, lüfterlos, Fast-Ethernet (10/100), Layer 2) – Verkaufsfläche, Klassenraum, Hotelzimmer und WLAN-Erweiterung; über PoE+-Uplink gespeist (Powered Device, ohne lokale Steckdose); wand-, untertisch-, DIN-schienen-, rack- oder freistehend montierbar; verwaltet über Cisco IOS (CLI)",15,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Portanzahl,10,3,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Port-Konfiguration,8× FE-RJ45 (PoE-Passthrough) + 2× 1G-Uplink (PoE+-Eingang),4,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,PoE,"Ja – PoE-Passthrough (gespeist über PoE+-Uplink, bis 30,8 W gesamt an 8 Downlink-Ports)",7,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Durchsatz,"3,8 Mpps",9,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",10,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Stromversorgung,Kein internes Netzteil – Speisung über PoE+-Uplink (optionaler externer Adapter),11,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C2960CPD-8PT-L,,Switch,Anwendung,"Out-of-the-Wiring-Closet-Zugang (kompakt, lüfterlos, Fast-Ethernet (10/100), Layer 2) – Verkaufsfläche, Klassenraum, Hotelzimmer und WLAN-Erweiterung; PoE-Passthrough an die Downlink-Ports (über PoE+-Uplink gespeist); wand-, untertisch-, DIN-schienen-, rack- oder freistehend montierbar; verwaltet über Cisco IOS (CLI)",15,Wertliste,Attribut
