Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
WS-C3750X-48P-S,"1200,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48P IP Base
WS-C3750X-48P-E,"1560,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48P IP Services
WS-C3750X-48PF-L,"1130,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48PF LAN Base
WS-C3750X-48PF-S,"1470,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48PF IP Base
WS-C3750X-48PF-E,"1920,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48PF IP Services
WS-C3750X-24U-L,"890,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24U LAN Base
WS-C3750X-24U-S,"1160,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24U IP Base
WS-C3750X-24U-E,"1510,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24U IP Services
WS-C3750X-48U-L,"1650,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48U LAN Base
WS-C3750X-48U-S,"2140,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48U IP Base
WS-C3750X-48U-E,"2800,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48U IP Services
WS-C3750X-12S-S,"650,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,12S GE-SFP IP Base
WS-C3750X-12S-E,"850,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,12S GE-SFP IP Services
WS-C3750X-24S-S,"810,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24S GE-SFP IP Base
WS-C3750X-24S-E,"1050,00","Genuine-New-Sealed ONLY (Catalyst 3750-X stapelbar, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€380 (24T-L) -> ~€2.800 (48U-E); moderater Stacking-Aufpreis über dem 3560-X. Monoton Ports(12S<24<48)×PoE-Tier(Daten/SFP<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S=Basis x1,3, -E=Basis x1,7. 12S-S niedrig, aber über dem Kupfer-Daten-Floor (SFP-Aufpreis). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24S GE-SFP IP Services
