Artikelnummer,FAQ
SG350X-48PV,"Wie viele Ports hat der SG350X-48PV?||Der SG350X-48PV bietet insgesamt 52 Ports: 40× 1G-RJ45 (PoE+) + 8× 5G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+.##Lässt sich der SG350X-48PV stapeln?||Ja, der SG350X-48PV unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Welches PoE-Budget hat der SG350X-48PV?||Der SG350X-48PV liefert PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports mit insgesamt 740 W für Access-Points, Kameras und IP-Telefone.##Wie wird der SG350X-48PV verwaltet und ist er noch aktuell?||Der SG350X-48PV läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SG350X-48PV bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG350XG-2F10,"Wie viele Ports hat der SG350XG-2F10?||Der SG350XG-2F10 bietet insgesamt 12 Ports: 10× 10G-RJ45 + 2× 10G-SFP+. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SG350XG-2F10 stapeln?||Ja, der SG350XG-2F10 unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SG350XG-2F10 PoE?||Nein, der SG350XG-2F10 ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (10× 10G-RJ45 + 2× 10G-SFP+).##Wie wird der SG350XG-2F10 verwaltet und ist er noch aktuell?||Der SG350XG-2F10 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SG350XG-2F10 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG350XG-24F,"Wie viele Ports hat der SG350XG-24F?||Der SG350XG-24F bietet insgesamt 24 Ports: 22× 10G-SFP+ + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SG350XG-24F stapeln?||Ja, der SG350XG-24F unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SG350XG-24F PoE?||Nein, der SG350XG-24F ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (22× 10G-SFP+ + 2× 10G-Combo).##Wie wird der SG350XG-24F verwaltet und ist er noch aktuell?||Der SG350XG-24F läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SG350XG-24F bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG350XG-24T,"Wie viele Ports hat der SG350XG-24T?||Der SG350XG-24T bietet insgesamt 24 Ports: 22× 10G-RJ45 + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SG350XG-24T stapeln?||Ja, der SG350XG-24T unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SG350XG-24T PoE?||Nein, der SG350XG-24T ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (22× 10G-RJ45 + 2× 10G-Combo).##Wie wird der SG350XG-24T verwaltet und ist er noch aktuell?||Der SG350XG-24T läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SG350XG-24T bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG350XG-48T,"Wie viele Ports hat der SG350XG-48T?||Der SG350XG-48T bietet insgesamt 48 Ports: 46× 10G-RJ45 + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SG350XG-48T stapeln?||Ja, der SG350XG-48T unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SG350XG-48T PoE?||Nein, der SG350XG-48T ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (46× 10G-RJ45 + 2× 10G-Combo).##Wie wird der SG350XG-48T verwaltet und ist er noch aktuell?||Der SG350XG-48T läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SG350XG-48T bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX350X-08,"Wie viele Ports hat der SX350X-08?||Der SX350X-08 bietet insgesamt 8 Ports: 6× 10G-RJ45 + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SX350X-08 stapeln?||Ja, der SX350X-08 unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SX350X-08 PoE?||Nein, der SX350X-08 ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (6× 10G-RJ45 + 2× 10G-Combo).##Wie wird der SX350X-08 verwaltet und ist er noch aktuell?||Der SX350X-08 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SX350X-08 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX350X-12,"Wie viele Ports hat der SX350X-12?||Der SX350X-12 bietet insgesamt 12 Ports: 10× 10G-RJ45 + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SX350X-12 stapeln?||Ja, der SX350X-12 unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SX350X-12 PoE?||Nein, der SX350X-12 ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (10× 10G-RJ45 + 2× 10G-Combo).##Wie wird der SX350X-12 verwaltet und ist er noch aktuell?||Der SX350X-12 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SX350X-12 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX350X-24F,"Wie viele Ports hat der SX350X-24F?||Der SX350X-24F bietet insgesamt 24 Ports: 20× 10G-SFP+ + 4× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SX350X-24F stapeln?||Ja, der SX350X-24F unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SX350X-24F PoE?||Nein, der SX350X-24F ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (20× 10G-SFP+ + 4× 10G-Combo).##Wie wird der SX350X-24F verwaltet und ist er noch aktuell?||Der SX350X-24F läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SX350X-24F bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX350X-24,"Wie viele Ports hat der SX350X-24?||Der SX350X-24 bietet insgesamt 24 Ports: 20× 10G-RJ45 + 4× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SX350X-24 stapeln?||Ja, der SX350X-24 unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SX350X-24 PoE?||Nein, der SX350X-24 ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (20× 10G-RJ45 + 4× 10G-Combo).##Wie wird der SX350X-24 verwaltet und ist er noch aktuell?||Der SX350X-24 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SX350X-24 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX350X-52,"Wie viele Ports hat der SX350X-52?||Der SX350X-52 bietet insgesamt 52 Ports: 48× 10G-RJ45 + 4× 10G-SFP+. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Lässt sich der SX350X-52 stapeln?||Ja, der SX350X-52 unterstützt echtes Hardware-Stacking von bis zu vier Einheiten (208 Ports, Hybrid-Stack aus SG350X/SG350XG/SX350X) unter einer einzigen Verwaltungs-IP.##Hat der SX350X-52 PoE?||Nein, der SX350X-52 ist ein reiner 10G-Aggregations-Switch ohne PoE-Einspeisung (48× 10G-RJ45 + 4× 10G-SFP+).##Wie wird der SX350X-52 verwaltet und ist er noch aktuell?||Der SX350X-52 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 350X-Serie ist abgekündigt (End-of-Sale 2021); der SX350X-52 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
