Artikelnummer,Attributname,Attributwert
UACC-OM-SFP10-1330,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1330?||Das UACC-OM-SFP10-1330 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1330?||Das UACC-OM-SFP10-1330 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1330?||Laut Spezifikation erreicht das UACC-OM-SFP10-1330 bis 20 km (Wellenlänge 1330 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1330 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1330 DOM/DDM?||Ja, das UACC-OM-SFP10-1330 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1330?||Das UACC-OM-SFP10-1330 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1330 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1330 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1330 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1450,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1450?||Das UACC-OM-SFP10-1450 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1450?||Das UACC-OM-SFP10-1450 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1450?||Laut Spezifikation erreicht das UACC-OM-SFP10-1450 bis 20 km (Wellenlänge 1450 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1450 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1450 DOM/DDM?||Ja, das UACC-OM-SFP10-1450 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1450?||Das UACC-OM-SFP10-1450 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1450 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1450 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1450 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1470,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1470?||Das UACC-OM-SFP10-1470 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1470?||Das UACC-OM-SFP10-1470 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1470?||Laut Spezifikation erreicht das UACC-OM-SFP10-1470 bis 20 km (Wellenlänge 1470 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1470 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1470 DOM/DDM?||Ja, das UACC-OM-SFP10-1470 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1470?||Das UACC-OM-SFP10-1470 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1470 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1470 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1470 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1490,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1490?||Das UACC-OM-SFP10-1490 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1490?||Das UACC-OM-SFP10-1490 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1490?||Laut Spezifikation erreicht das UACC-OM-SFP10-1490 bis 20 km (Wellenlänge 1490 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1490 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1490 DOM/DDM?||Ja, das UACC-OM-SFP10-1490 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1490?||Das UACC-OM-SFP10-1490 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1490 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1490 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1490 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1510,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1510?||Das UACC-OM-SFP10-1510 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1510?||Das UACC-OM-SFP10-1510 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1510?||Laut Spezifikation erreicht das UACC-OM-SFP10-1510 bis 20 km (Wellenlänge 1510 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1510 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1510 DOM/DDM?||Ja, das UACC-OM-SFP10-1510 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1510?||Das UACC-OM-SFP10-1510 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1510 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1510 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1510 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1530,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1530?||Das UACC-OM-SFP10-1530 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1530?||Das UACC-OM-SFP10-1530 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1530?||Laut Spezifikation erreicht das UACC-OM-SFP10-1530 bis 20 km (Wellenlänge 1530 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1530 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1530 DOM/DDM?||Ja, das UACC-OM-SFP10-1530 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1530?||Das UACC-OM-SFP10-1530 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1530 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1530 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1530 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1550,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1550?||Das UACC-OM-SFP10-1550 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1550?||Das UACC-OM-SFP10-1550 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1550?||Laut Spezifikation erreicht das UACC-OM-SFP10-1550 bis 20 km (Wellenlänge 1550 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1550 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1550 DOM/DDM?||Ja, das UACC-OM-SFP10-1550 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1550?||Das UACC-OM-SFP10-1550 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1550 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1550 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1550 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1570,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1570?||Das UACC-OM-SFP10-1570 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1570?||Das UACC-OM-SFP10-1570 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1570?||Laut Spezifikation erreicht das UACC-OM-SFP10-1570 bis 20 km (Wellenlänge 1570 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1570 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1570 DOM/DDM?||Ja, das UACC-OM-SFP10-1570 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1570?||Das UACC-OM-SFP10-1570 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1570 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1570 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1570 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP10-1590,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP10-1590?||Das UACC-OM-SFP10-1590 ist ein SFP+-Modul mit 10 Gbit/s nach 10G CWDM (SFP+).##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP10-1590?||Das UACC-OM-SFP10-1590 hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP10-1590?||Laut Spezifikation erreicht das UACC-OM-SFP10-1590 bis 20 km (Wellenlänge 1590 nm (CWDM)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP10-1590 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP10-1590 DOM/DDM?||Ja, das UACC-OM-SFP10-1590 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP10-1590?||Das UACC-OM-SFP10-1590 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP10-1590 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP10-1590 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP10-1590 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP28-SR,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP28-SR?||Das UACC-OM-SFP28-SR ist ein SFP28-Modul mit 25 Gbit/s nach 25GBASE-SR.##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP28-SR?||Das UACC-OM-SFP28-SR hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP28-SR?||Laut Spezifikation erreicht das UACC-OM-SFP28-SR bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP28-SR ist für Multimode ausgelegt.##Unterstützt das UACC-OM-SFP28-SR DOM/DDM?||Ja, das UACC-OM-SFP28-SR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP28-SR?||Das UACC-OM-SFP28-SR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP28-SR typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das UACC-OM-SFP28-SR mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP28-SR ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-SFP28-LR,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-SFP28-LR?||Das UACC-OM-SFP28-LR ist ein SFP28-Modul mit 25 Gbit/s nach 25GBASE-LR.##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-SFP28-LR?||Das UACC-OM-SFP28-LR hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-SFP28-LR?||Laut Spezifikation erreicht das UACC-OM-SFP28-LR bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-SFP28-LR ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-SFP28-LR DOM/DDM?||Ja, das UACC-OM-SFP28-LR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-SFP28-LR?||Das UACC-OM-SFP28-LR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-SFP28-LR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-SFP28-LR mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-SFP28-LR ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-QSFP28-SR4,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-QSFP28-SR4?||Das UACC-OM-QSFP28-SR4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-SR4.##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-QSFP28-SR4?||Das UACC-OM-QSFP28-SR4 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-QSFP28-SR4?||Laut Spezifikation erreicht das UACC-OM-QSFP28-SR4 bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-QSFP28-SR4 ist für Multimode ausgelegt.##Unterstützt das UACC-OM-QSFP28-SR4 DOM/DDM?||Ja, das UACC-OM-QSFP28-SR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-QSFP28-SR4?||Das UACC-OM-QSFP28-SR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-QSFP28-SR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das UACC-OM-QSFP28-SR4 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-QSFP28-SR4 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-QSFP28-LR4,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-QSFP28-LR4?||Das UACC-OM-QSFP28-LR4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-QSFP28-LR4?||Das UACC-OM-QSFP28-LR4 hat den Formfaktor QSFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-QSFP28-LR4?||Laut Spezifikation erreicht das UACC-OM-QSFP28-LR4 bis 10 km (Wellenlänge 1295,56 / 1300,05 / 1304,58 / 1309,14 nm (LAN-WDM, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-QSFP28-LR4 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-QSFP28-LR4 DOM/DDM?||Ja, das UACC-OM-QSFP28-LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-QSFP28-LR4?||Das UACC-OM-QSFP28-LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-QSFP28-LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-QSFP28-LR4 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-QSFP28-LR4 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-OM-QSFP28-PSM4,FAQ,"Welche Datenrate und Bauform hat das UACC-OM-QSFP28-PSM4?||Das UACC-OM-QSFP28-PSM4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-PSM4.##Welchen Stecker und welche Schnittstelle nutzt das UACC-OM-QSFP28-PSM4?||Das UACC-OM-QSFP28-PSM4 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das UACC-OM-QSFP28-PSM4?||Laut Spezifikation erreicht das UACC-OM-QSFP28-PSM4 bis 2 km (Wellenlänge 1310 nm (PSM4, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das UACC-OM-QSFP28-PSM4 ist für Singlemode ausgelegt.##Unterstützt das UACC-OM-QSFP28-PSM4 DOM/DDM?||Ja, das UACC-OM-QSFP28-PSM4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das UACC-OM-QSFP28-PSM4?||Das UACC-OM-QSFP28-PSM4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-OM-QSFP28-PSM4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das UACC-OM-QSFP28-PSM4 mit Ubiquiti-Geräten kompatibel?||Das UACC-OM-QSFP28-PSM4 ist eine Ubiquiti-Optik-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-SFP10-0.5M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-SFP10-0.5M?||Das UACC-DAC-SFP10-0.5M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-DAC-SFP10-0.5M?||Das UACC-DAC-SFP10-0.5M hat eine feste Länge von 0,5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-SFP10-0.5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-SFP10-0.5M?||Das UACC-DAC-SFP10-0.5M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-SFP10-0.5M?||Das UACC-DAC-SFP10-0.5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-SFP10-0.5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-SFP10-0.5M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-SFP10-0.5M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-SFP10-1M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-SFP10-1M?||Das UACC-DAC-SFP10-1M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-DAC-SFP10-1M?||Das UACC-DAC-SFP10-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-SFP10-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-SFP10-1M?||Das UACC-DAC-SFP10-1M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-SFP10-1M?||Das UACC-DAC-SFP10-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-SFP10-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-SFP10-1M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-SFP10-1M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-SFP10-3M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-SFP10-3M?||Das UACC-DAC-SFP10-3M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-DAC-SFP10-3M?||Das UACC-DAC-SFP10-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-SFP10-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-SFP10-3M?||Das UACC-DAC-SFP10-3M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-SFP10-3M?||Das UACC-DAC-SFP10-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-SFP10-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-SFP10-3M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-SFP10-3M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-SFP28-0.5M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-SFP28-0.5M?||Das UACC-DAC-SFP28-0.5M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-DAC-SFP28-0.5M?||Das UACC-DAC-SFP28-0.5M hat eine feste Länge von 0,5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-SFP28-0.5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-SFP28-0.5M?||Das UACC-DAC-SFP28-0.5M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-SFP28-0.5M?||Das UACC-DAC-SFP28-0.5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-SFP28-0.5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-SFP28-0.5M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-SFP28-0.5M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-SFP28-1M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-SFP28-1M?||Das UACC-DAC-SFP28-1M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-DAC-SFP28-1M?||Das UACC-DAC-SFP28-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-SFP28-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-SFP28-1M?||Das UACC-DAC-SFP28-1M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-SFP28-1M?||Das UACC-DAC-SFP28-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-SFP28-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-SFP28-1M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-SFP28-1M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
