Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
UACC-OM-SFP10-1470,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP10-1490,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP10-1510,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP10-1530,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP10-1550,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP10-1570,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP10-1590,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-CWDM4
UACC-OM-SFP28-SR,"35,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-SR
UACC-OM-SFP28-LR,"56,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-LR
UACC-OM-QSFP28-SR4,"120,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-SR
UACC-OM-QSFP28-LR4,"192,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-LR
UACC-OM-QSFP28-PSM4,"180,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-PSM4
UACC-DAC-SFP10-0.5M,"14,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-DAC-0.5m
UACC-DAC-SFP10-1M,"15,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-DAC-1m
UACC-DAC-SFP10-3M,"21,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-DAC-3m
UACC-DAC-SFP28-0.5M,"20,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-DAC-0.5m
UACC-DAC-SFP28-1M,"22,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-DAC-1m
UACC-DAC-SFP28-3M,"30,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-DAC-3m
UACC-DAC-QSFP28-0.5M,"55,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-DAC-0.5m
UACC-DAC-QSFP28-1M,"60,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-DAC-1m
UACC-DAC-QSFP28-3M,"80,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-DAC-3m
UACC-AOC-SFP10-5M,"34,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-AOC-5m
UACC-AOC-SFP10-10M,"57,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-AOC-10m
UACC-AOC-SFP10-20M,"102,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-AOC-20m
UACC-AOC-SFP10-30M,"147,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,10G-AOC-30m
UACC-AOC-SFP28-5M,"48,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-AOC-5m
UACC-AOC-SFP28-10M,"78,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-AOC-10m
UACC-AOC-SFP28-20M,"138,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-AOC-20m
UACC-AOC-SFP28-30M,"198,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-AOC-30m
UACC-AOC-QSFP28-5M,"125,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-AOC-5m
UACC-AOC-QSFP28-10M,"200,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-AOC-10m
UACC-AOC-QSFP28-20M,"350,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-AOC-20m
UACC-AOC-QSFP28-30M,"500,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,100G-AOC-30m
UACC-Uplink-SFP28-0.15M,"19,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-DAC-0.15m
UACC-Uplink-SFP28-0.3M,"19,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-DAC-0.3m
UACC-Uplink-SFP28-3M,"36,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-AOC-3m
UACC-Uplink-SFP28-30M,"198,00","Ubiquiti BUDGET — eigene niedrige Genuine-Preisstufe (€10–60 lt. Hersteller-MSRP; UF-MM-10G ~€10–20), NICHT auf OEM-Niveau hochskaliert; explizite Budget-Leiter",geschätzt-aus-Vergleich,25G-AOC-30m
