Artikelnummer,Attributname,Attributwert
XQ+DA0003,FAQ,"Welche Datenrate und Bauform hat das XQ+DA0003?||Das XQ+DA0003 ist ein QSFP28-Kabel mit 40G / 100G.##Welche Länge hat das XQ+DA0003?||Das XQ+DA0003 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das XQ+DA0003 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das XQ+DA0003?||Das XQ+DA0003 ist als 2× QSFP+/QSFP28 (fest konfektioniert) konfektioniert.##In welchem Temperaturbereich arbeitet das XQ+DA0003?||Das XQ+DA0003 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das XQ+DA0003 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das XQ+DA0003 mit MikroTik-Geräten kompatibel?||Das XQ+DA0003 ist eine MikroTik-Kabel-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
XS+85LC01D,FAQ,"Welche Datenrate und Bauform hat das XS+85LC01D?||Das XS+85LC01D ist ein SFP28-Modul mit 1G / 10G / 25G.##Welchen Stecker und welche Schnittstelle nutzt das XS+85LC01D?||Das XS+85LC01D hat den Formfaktor SFP28 mit Dual LC UPC-Schnittstelle.##Welche Reichweite erreicht das XS+85LC01D?||Laut Spezifikation erreicht das XS+85LC01D bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das XS+85LC01D ist für Multimode (MM) ausgelegt.##Unterstützt das XS+85LC01D DOM/DDM?||Ja, das XS+85LC01D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das XS+85LC01D?||Das XS+85LC01D ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das XS+85LC01D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das XS+85LC01D mit MikroTik-Geräten kompatibel?||Das XS+85LC01D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S+RJ10,FAQ,"Welche Datenrate und Bauform hat das S+RJ10?||Das S+RJ10 ist ein SFP+-Modul mit 10M / 100M / 1G / 2.5G / 5G / 10G.##Welchen Stecker und welche Schnittstelle nutzt das S+RJ10?||Das S+RJ10 hat den Formfaktor SFP+ mit RJ45-Schnittstelle.##Welche Reichweite erreicht das S+RJ10?||Laut Spezifikation erreicht das S+RJ10 bis 30 m bei 10 Gbit/s.##Welcher Fasertyp ist erforderlich?||Das S+RJ10 ist für Kupfer (Twisted-Pair) ausgelegt.##Unterstützt das S+RJ10 DOM/DDM?||Nein, das S+RJ10 unterstützt kein DOM/DDM.##In welchem Temperaturbereich arbeitet das S+RJ10?||Das S+RJ10 ist für den Betrieb von -20 bis 60 °C spezifiziert.##Wofür wird das S+RJ10 typischerweise eingesetzt?||Typischer Einsatz: Zugriffs-/Verteilnetz (Kupfer).##Ist das S+RJ10 mit MikroTik-Geräten kompatibel?||Das S+RJ10 ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S+31DLC10D,FAQ,"Welche Datenrate und Bauform hat das S+31DLC10D?||Das S+31DLC10D ist ein SFP+-Modul mit 10G.##Welchen Stecker und welche Schnittstelle nutzt das S+31DLC10D?||Das S+31DLC10D hat den Formfaktor SFP+ mit Dual LC-Schnittstelle.##Welche Reichweite erreicht das S+31DLC10D?||Laut Spezifikation erreicht das S+31DLC10D bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das S+31DLC10D ist für Singlemode (SM) ausgelegt.##Unterstützt das S+31DLC10D DOM/DDM?||Ja, das S+31DLC10D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S+31DLC10D?||Das S+31DLC10D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das S+31DLC10D typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S+31DLC10D mit MikroTik-Geräten kompatibel?||Das S+31DLC10D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S-3553LC20D,FAQ,"Welche Datenrate und Bauform hat das S-3553LC20D?||Das S-3553LC20D ist ein SFP-Modul mit 1,25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S-3553LC20D?||Das S-3553LC20D hat den Formfaktor SFP mit Single LC UPC-Schnittstelle.##Welche Reichweite erreicht das S-3553LC20D?||Laut Spezifikation erreicht das S-3553LC20D bis 20 km (Wellenlänge 1310 nm / 1550 nm).##Welcher Fasertyp ist erforderlich?||Das S-3553LC20D ist für Singlemode (SM) ausgelegt.##Unterstützt das S-3553LC20D DOM/DDM?||Ja, das S-3553LC20D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S-3553LC20D?||Das S-3553LC20D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das S-3553LC20D typischerweise eingesetzt?||Typischer Einsatz: BiDi (eine Faser).##Ist das S-3553LC20D mit MikroTik-Geräten kompatibel?||Das S-3553LC20D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
DDQ+DA0001,FAQ,"Welche Datenrate und Bauform hat das DDQ+DA0001?||Das DDQ+DA0001 ist ein QSFP-DD-Kabel mit 400G.##Welche Länge hat das DDQ+DA0001?||Das DDQ+DA0001 hat eine feste Länge von 1 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das DDQ+DA0001 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das DDQ+DA0001?||Das DDQ+DA0001 ist als 2× QSFP-DD (fest konfektioniert) konfektioniert.##In welchem Temperaturbereich arbeitet das DDQ+DA0001?||Das DDQ+DA0001 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das DDQ+DA0001 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das DDQ+DA0001 mit MikroTik-Geräten kompatibel?||Das DDQ+DA0001 ist eine MikroTik-Kabel-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S-4554LC80D,FAQ,"Welche Datenrate und Bauform hat das S-4554LC80D?||Das S-4554LC80D ist ein SFP-Modul mit 1,25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S-4554LC80D?||Das S-4554LC80D hat den Formfaktor SFP mit Single LC UPC-Schnittstelle.##Welche Reichweite erreicht das S-4554LC80D?||Laut Spezifikation erreicht das S-4554LC80D bis 80 km (Wellenlänge 1490 nm / 1550 nm).##Welcher Fasertyp ist erforderlich?||Das S-4554LC80D ist für Singlemode (SM) ausgelegt.##Unterstützt das S-4554LC80D DOM/DDM?||Ja, das S-4554LC80D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S-4554LC80D?||Das S-4554LC80D ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S-4554LC80D typischerweise eingesetzt?||Typischer Einsatz: BiDi (eine Faser).##Ist das S-4554LC80D mit MikroTik-Geräten kompatibel?||Das S-4554LC80D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
XQ+85MP01D,FAQ,"Welche Datenrate und Bauform hat das XQ+85MP01D?||Das XQ+85MP01D ist ein QSFP28-Modul mit 40G / 100G.##Welchen Stecker und welche Schnittstelle nutzt das XQ+85MP01D?||Das XQ+85MP01D hat den Formfaktor QSFP28 mit 1x12 MTP/MPO-Schnittstelle.##Welche Reichweite erreicht das XQ+85MP01D?||Laut Spezifikation erreicht das XQ+85MP01D bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das XQ+85MP01D ist für Multimode (MM) ausgelegt.##Unterstützt das XQ+85MP01D DOM/DDM?||Ja, das XQ+85MP01D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das XQ+85MP01D?||Das XQ+85MP01D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das XQ+85MP01D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das XQ+85MP01D mit MikroTik-Geräten kompatibel?||Das XQ+85MP01D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
DDQ+DA0003,FAQ,"Welche Datenrate und Bauform hat das DDQ+DA0003?||Das DDQ+DA0003 ist ein QSFP-DD-Kabel mit 400G.##Welche Länge hat das DDQ+DA0003?||Das DDQ+DA0003 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das DDQ+DA0003 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das DDQ+DA0003?||Das DDQ+DA0003 ist als 2× QSFP-DD (fest konfektioniert) konfektioniert.##In welchem Temperaturbereich arbeitet das DDQ+DA0003?||Das DDQ+DA0003 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das DDQ+DA0003 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das DDQ+DA0003 mit MikroTik-Geräten kompatibel?||Das DDQ+DA0003 ist eine MikroTik-Kabel-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
XS+31LC10D,FAQ,"Welche Datenrate und Bauform hat das XS+31LC10D?||Das XS+31LC10D ist ein SFP28-Modul mit 1G / 10G / 25G.##Welchen Stecker und welche Schnittstelle nutzt das XS+31LC10D?||Das XS+31LC10D hat den Formfaktor SFP28 mit Dual LC UPC-Schnittstelle.##Welche Reichweite erreicht das XS+31LC10D?||Laut Spezifikation erreicht das XS+31LC10D bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das XS+31LC10D ist für Singlemode (SM) ausgelegt.##Unterstützt das XS+31LC10D DOM/DDM?||Ja, das XS+31LC10D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das XS+31LC10D?||Das XS+31LC10D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das XS+31LC10D typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das XS+31LC10D mit MikroTik-Geräten kompatibel?||Das XS+31LC10D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
DDQ+85MP01D,FAQ,"Welche Datenrate und Bauform hat das DDQ+85MP01D?||Das DDQ+85MP01D ist ein QSFP-DD-Modul mit 400G.##Welchen Stecker und welche Schnittstelle nutzt das DDQ+85MP01D?||Das DDQ+85MP01D hat den Formfaktor QSFP-DD mit 1x16 MTP/MPO-Schnittstelle.##Welcher Fasertyp ist erforderlich?||Das DDQ+85MP01D ist für Multimode (MM) ausgelegt.##Unterstützt das DDQ+85MP01D DOM/DDM?||Ja, das DDQ+85MP01D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das DDQ+85MP01D?||Das DDQ+85MP01D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das DDQ+85MP01D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das DDQ+85MP01D mit MikroTik-Geräten kompatibel?||Das DDQ+85MP01D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
XQ+31LC02D,FAQ,"Welche Datenrate und Bauform hat das XQ+31LC02D?||Das XQ+31LC02D ist ein QSFP28-Modul mit 100G.##Welchen Stecker und welche Schnittstelle nutzt das XQ+31LC02D?||Das XQ+31LC02D hat den Formfaktor QSFP28 mit Dual LC UPC-Schnittstelle.##Welche Reichweite erreicht das XQ+31LC02D?||Laut Spezifikation erreicht das XQ+31LC02D bis 2 km (Wellenlänge 1271 / 1291 / 1311 / 1331 nm).##Welcher Fasertyp ist erforderlich?||Das XQ+31LC02D ist für Singlemode (SM) ausgelegt.##Unterstützt das XQ+31LC02D DOM/DDM?||Ja, das XQ+31LC02D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das XQ+31LC02D?||Das XQ+31LC02D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das XQ+31LC02D typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das XQ+31LC02D mit MikroTik-Geräten kompatibel?||Das XQ+31LC02D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
XS+2733LC15D,FAQ,"Welche Datenrate und Bauform hat das XS+2733LC15D?||Das XS+2733LC15D ist ein SFP28-Modul mit 1G / 10G / 25G.##Welchen Stecker und welche Schnittstelle nutzt das XS+2733LC15D?||Das XS+2733LC15D hat den Formfaktor SFP28 mit Single LC UPC-Schnittstelle.##Welche Reichweite erreicht das XS+2733LC15D?||Laut Spezifikation erreicht das XS+2733LC15D bis 15 km (Wellenlänge 1270 nm / 1330 nm).##Welcher Fasertyp ist erforderlich?||Das XS+2733LC15D ist für Singlemode (SM) ausgelegt.##Unterstützt das XS+2733LC15D DOM/DDM?||Ja, das XS+2733LC15D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das XS+2733LC15D?||Das XS+2733LC15D ist für den Betrieb von -40 bis 70 °C spezifiziert.##Wofür wird das XS+2733LC15D typischerweise eingesetzt?||Typischer Einsatz: BiDi (eine Faser).##Ist das XS+2733LC15D mit MikroTik-Geräten kompatibel?||Das XS+2733LC15D ist eine MikroTik-Optik-Komponente und für den Betrieb in MikroTik-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
