Artikelnummer,FAQ
WS-C2960XR-48FPD-I,"Wie viele Ports hat der WS-C2960XR-48FPD-I?||Der WS-C2960XR-48FPD-I bietet insgesamt 50 Ports: 48× 1G-RJ45 (PoE+) + 2× 10G-SFP+.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-48FPD-I?||Der WS-C2960XR-48FPD-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-48FPD-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Welches PoE-Budget hat der WS-C2960XR-48FPD-I?||Der WS-C2960XR-48FPD-I liefert PoE+ (802.3af/at, Perpetual PoE) mit 740 W für IP-Telefone, WLAN-APs und Kameras.##Kann der WS-C2960XR-48FPD-I gestapelt werden?||Ja, der WS-C2960XR-48FPD-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-48LPD-I,"Wie viele Ports hat der WS-C2960XR-48LPD-I?||Der WS-C2960XR-48LPD-I bietet insgesamt 50 Ports: 48× 1G-RJ45 (PoE+) + 2× 10G-SFP+.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-48LPD-I?||Der WS-C2960XR-48LPD-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-48LPD-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Welches PoE-Budget hat der WS-C2960XR-48LPD-I?||Der WS-C2960XR-48LPD-I liefert PoE+ (802.3af/at, Perpetual PoE) mit 370 W für IP-Telefone, WLAN-APs und Kameras.##Kann der WS-C2960XR-48LPD-I gestapelt werden?||Ja, der WS-C2960XR-48LPD-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-24PD-I,"Wie viele Ports hat der WS-C2960XR-24PD-I?||Der WS-C2960XR-24PD-I bietet insgesamt 26 Ports: 24× 1G-RJ45 (PoE+) + 2× 10G-SFP+.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-24PD-I?||Der WS-C2960XR-24PD-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-24PD-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Welches PoE-Budget hat der WS-C2960XR-24PD-I?||Der WS-C2960XR-24PD-I liefert PoE+ (802.3af/at, Perpetual PoE) mit 370 W für IP-Telefone, WLAN-APs und Kameras.##Kann der WS-C2960XR-24PD-I gestapelt werden?||Ja, der WS-C2960XR-24PD-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-48TD-I,"Wie viele Ports hat der WS-C2960XR-48TD-I?||Der WS-C2960XR-48TD-I bietet insgesamt 50 Ports: 48× 1G-RJ45 + 2× 10G-SFP+.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-48TD-I?||Der WS-C2960XR-48TD-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-48TD-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Hat der WS-C2960XR-48TD-I PoE?||Nein, der WS-C2960XR-48TD-I ist ein Datenmodell ohne PoE-Einspeisung (48× 1G-RJ45 + 2× 10G-SFP+).##Kann der WS-C2960XR-48TD-I gestapelt werden?||Ja, der WS-C2960XR-48TD-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-24TD-I,"Wie viele Ports hat der WS-C2960XR-24TD-I?||Der WS-C2960XR-24TD-I bietet insgesamt 26 Ports: 24× 1G-RJ45 + 2× 10G-SFP+.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-24TD-I?||Der WS-C2960XR-24TD-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-24TD-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Hat der WS-C2960XR-24TD-I PoE?||Nein, der WS-C2960XR-24TD-I ist ein Datenmodell ohne PoE-Einspeisung (24× 1G-RJ45 + 2× 10G-SFP+).##Kann der WS-C2960XR-24TD-I gestapelt werden?||Ja, der WS-C2960XR-24TD-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-48FPS-I,"Wie viele Ports hat der WS-C2960XR-48FPS-I?||Der WS-C2960XR-48FPS-I bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-48FPS-I?||Der WS-C2960XR-48FPS-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-48FPS-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Welches PoE-Budget hat der WS-C2960XR-48FPS-I?||Der WS-C2960XR-48FPS-I liefert PoE+ (802.3af/at, Perpetual PoE) mit 740 W für IP-Telefone, WLAN-APs und Kameras.##Kann der WS-C2960XR-48FPS-I gestapelt werden?||Ja, der WS-C2960XR-48FPS-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-48LPS-I,"Wie viele Ports hat der WS-C2960XR-48LPS-I?||Der WS-C2960XR-48LPS-I bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-48LPS-I?||Der WS-C2960XR-48LPS-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-48LPS-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Welches PoE-Budget hat der WS-C2960XR-48LPS-I?||Der WS-C2960XR-48LPS-I liefert PoE+ (802.3af/at, Perpetual PoE) mit 370 W für IP-Telefone, WLAN-APs und Kameras.##Kann der WS-C2960XR-48LPS-I gestapelt werden?||Ja, der WS-C2960XR-48LPS-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-24PS-I,"Wie viele Ports hat der WS-C2960XR-24PS-I?||Der WS-C2960XR-24PS-I bietet insgesamt 28 Ports: 24× 1G-RJ45 (PoE+) + 4× 1G-SFP.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-24PS-I?||Der WS-C2960XR-24PS-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-24PS-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Welches PoE-Budget hat der WS-C2960XR-24PS-I?||Der WS-C2960XR-24PS-I liefert PoE+ (802.3af/at, Perpetual PoE) mit 370 W für IP-Telefone, WLAN-APs und Kameras.##Kann der WS-C2960XR-24PS-I gestapelt werden?||Ja, der WS-C2960XR-24PS-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-48TS-I,"Wie viele Ports hat der WS-C2960XR-48TS-I?||Der WS-C2960XR-48TS-I bietet insgesamt 52 Ports: 48× 1G-RJ45 + 4× 1G-SFP.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-48TS-I?||Der WS-C2960XR-48TS-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-48TS-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Hat der WS-C2960XR-48TS-I PoE?||Nein, der WS-C2960XR-48TS-I ist ein Datenmodell ohne PoE-Einspeisung (48× 1G-RJ45 + 4× 1G-SFP).##Kann der WS-C2960XR-48TS-I gestapelt werden?||Ja, der WS-C2960XR-48TS-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
WS-C2960XR-24TS-I,"Wie viele Ports hat der WS-C2960XR-24TS-I?||Der WS-C2960XR-24TS-I bietet insgesamt 28 Ports: 24× 1G-RJ45 + 4× 1G-SFP.##Welches Betriebssystem und welche Lizenz nutzt der WS-C2960XR-24TS-I?||Der WS-C2960XR-24TS-I läuft unter Cisco IOS mit IP Lite-Featureset (perpetual, fest ans Modell gebunden) und wird per CLI und Web-UI verwaltet. Die 2960-X/XR-Serie ist abgekündigt (End-of-Sale, abgelöst durch Catalyst 9200); der WS-C2960XR-24TS-I bleibt als Lagerware erhältlich und trägt Cisco Enhanced Limited Lifetime Warranty.##Hat der WS-C2960XR-24TS-I PoE?||Nein, der WS-C2960XR-24TS-I ist ein Datenmodell ohne PoE-Einspeisung (24× 1G-RJ45 + 4× 1G-SFP).##Kann der WS-C2960XR-24TS-I gestapelt werden?||Ja, der WS-C2960XR-24TS-I lässt sich optional per FlexStack-Plus-Modul mit bis zu acht Einheiten (80 Gbit/s) zu einem Stack mit einer Verwaltungs-IP verbinden."
