Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
SG550X-48,"1000,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,48x1G no-PoE
SG550X-48P,"1550,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,48x1G PoE-382W
SG550X-48MP,"1900,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,48x1G PoE-740W (SG550X-Top)
SG550XG-8F8T,"2300,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,16-Port 10G gemischt XG
SG550XG-24F,"3100,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,24-Port 10G-SFP+ XG (Glasfaser)
SG550XG-24T,"2950,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,24-Port 10G-Kupfer XG
SG550XG-48T,"4300,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,48-Port 10G-Kupfer (960 Gbit/s)
SX550X-12F,"2000,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,reines 10G-Band-Floor: 12-Port 10G-SFP+
SX550X-16FT,"2200,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,16-Port 10G gemischt
SX550X-24FT,"2750,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,24-Port 10G gemischt
SX550X-24F,"2850,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,24-Port 10G-SFP+ (Glasfaser)
SX550X-24,"2700,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,24-Port 10G-Kupfer
SX550X-52,"4500,00","Genuine-New-Sealed SMB-EoS Spitze (Cisco 550X, EoS: SF550X+SG550XG 20.12.2019, SG550X/SX550X ~2021): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Oberes Ende des SMB-Bands (L3-Routing + 8er-Stack + RPS/N+1-Lüfter-Redundanz = Aufpreis über 350X). Operator-Band ~€450 (SF550X-24) -> ~€4.500 (SX550X-52/SG550XG-48T). Refurb HART ignoriert. Monoton Portzahl×Geschwindigkeit (FE<1G<10G)×PoE (kein<P<MP<MPP); reine 10G-XG/SX bilden das obere Band; MPP=Doppel-PoE-Aufpreis.",geschätzt-aus-Vergleich,"Operator-Band-Ceiling: 52-Port 10G, 1,04 Tbit/s, RPS-redundant"
