Artikelnummer,FAQ
SG550X-48MP,"Wie viele Ports hat der SG550X-48MP?||Der SG550X-48MP bietet insgesamt 52 Ports: 48× 1G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+.##Welche Routing- und Stacking-Funktionen hat der SG550X-48MP?||Der SG550X-48MP ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Welches PoE-Budget hat der SG550X-48MP?||Der SG550X-48MP liefert PoE+ (802.3af/at) inkl. 16× 60-W-PoE-Ports mit insgesamt 740 W für Access-Points, Kameras und IP-Telefone.##Wie wird der SG550X-48MP verwaltet und ist er noch aktuell?||Der SG550X-48MP läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SG550X-48MP bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG550XG-8F8T,"Wie viele Ports hat der SG550XG-8F8T?||Der SG550XG-8F8T bietet insgesamt 16 Ports: 8× 10G-RJ45 + 8× 10G-SFP+. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SG550XG-8F8T?||Der SG550XG-8F8T ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SG550XG-8F8T PoE?||Nein, der SG550XG-8F8T ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (8× 10G-RJ45 + 8× 10G-SFP+).##Wie wird der SG550XG-8F8T verwaltet und ist er noch aktuell?||Der SG550XG-8F8T läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale Dezember 2019); der SG550XG-8F8T bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG550XG-24F,"Wie viele Ports hat der SG550XG-24F?||Der SG550XG-24F bietet insgesamt 24 Ports: 22× 10G-SFP+ + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SG550XG-24F?||Der SG550XG-24F ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SG550XG-24F PoE?||Nein, der SG550XG-24F ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (22× 10G-SFP+ + 2× 10G-Combo).##Wie wird der SG550XG-24F verwaltet und ist er noch aktuell?||Der SG550XG-24F läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale Dezember 2019); der SG550XG-24F bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG550XG-24T,"Wie viele Ports hat der SG550XG-24T?||Der SG550XG-24T bietet insgesamt 24 Ports: 22× 10G-RJ45 + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SG550XG-24T?||Der SG550XG-24T ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SG550XG-24T PoE?||Nein, der SG550XG-24T ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (22× 10G-RJ45 + 2× 10G-Combo).##Wie wird der SG550XG-24T verwaltet und ist er noch aktuell?||Der SG550XG-24T läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale Dezember 2019); der SG550XG-24T bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SG550XG-48T,"Wie viele Ports hat der SG550XG-48T?||Der SG550XG-48T bietet insgesamt 48 Ports: 46× 10G-RJ45 + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SG550XG-48T?||Der SG550XG-48T ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SG550XG-48T PoE?||Nein, der SG550XG-48T ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (46× 10G-RJ45 + 2× 10G-Combo).##Wie wird der SG550XG-48T verwaltet und ist er noch aktuell?||Der SG550XG-48T läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale Dezember 2019); der SG550XG-48T bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX550X-12F,"Wie viele Ports hat der SX550X-12F?||Der SX550X-12F bietet insgesamt 12 Ports: 10× 10G-SFP+ + 2× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SX550X-12F?||Der SX550X-12F ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SX550X-12F PoE?||Nein, der SX550X-12F ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (10× 10G-SFP+ + 2× 10G-Combo).##Wie wird der SX550X-12F verwaltet und ist er noch aktuell?||Der SX550X-12F läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SX550X-12F bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX550X-16FT,"Wie viele Ports hat der SX550X-16FT?||Der SX550X-16FT bietet insgesamt 16 Ports: 8× 10G-RJ45 + 8× 10G-SFP+. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SX550X-16FT?||Der SX550X-16FT ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SX550X-16FT PoE?||Nein, der SX550X-16FT ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (8× 10G-RJ45 + 8× 10G-SFP+).##Wie wird der SX550X-16FT verwaltet und ist er noch aktuell?||Der SX550X-16FT läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SX550X-16FT bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX550X-24FT,"Wie viele Ports hat der SX550X-24FT?||Der SX550X-24FT bietet insgesamt 24 Ports: 12× 10G-RJ45 + 12× 10G-SFP+. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SX550X-24FT?||Der SX550X-24FT ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SX550X-24FT PoE?||Nein, der SX550X-24FT ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (12× 10G-RJ45 + 12× 10G-SFP+).##Wie wird der SX550X-24FT verwaltet und ist er noch aktuell?||Der SX550X-24FT läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SX550X-24FT bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX550X-24F,"Wie viele Ports hat der SX550X-24F?||Der SX550X-24F bietet insgesamt 24 Ports: 20× 10G-SFP+ + 4× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SX550X-24F?||Der SX550X-24F ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SX550X-24F PoE?||Nein, der SX550X-24F ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (20× 10G-SFP+ + 4× 10G-Combo).##Wie wird der SX550X-24F verwaltet und ist er noch aktuell?||Der SX550X-24F läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SX550X-24F bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX550X-24,"Wie viele Ports hat der SX550X-24?||Der SX550X-24 bietet insgesamt 24 Ports: 20× 10G-RJ45 + 4× 10G-Combo. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SX550X-24?||Der SX550X-24 ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SX550X-24 PoE?||Nein, der SX550X-24 ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (20× 10G-RJ45 + 4× 10G-Combo).##Wie wird der SX550X-24 verwaltet und ist er noch aktuell?||Der SX550X-24 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SX550X-24 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
SX550X-52,"Wie viele Ports hat der SX550X-52?||Der SX550X-52 bietet insgesamt 52 Ports: 48× 10G-RJ45 + 4× 10G-SFP+. Der dedizierte 1G-OOB-Management-Port zählt nicht zu den Datenports.##Welche Routing- und Stacking-Funktionen hat der SX550X-52?||Der SX550X-52 ist ein Layer-3-Switch mit dynamischem Routing (RIP v2, VRRP bis 255 virtuelle Router, Policy-Based Routing, IP-SLA-Tracking) und stapelt per echtem Hardware-Stacking bis zu acht Einheiten (400 Ports, Hybrid-Stack) unter einer Verwaltungs-IP.##Hat der SX550X-52 PoE?||Nein, der SX550X-52 ist ein reiner 10G-L3-Aggregations-Switch ohne PoE-Einspeisung (48× 10G-RJ45 + 4× 10G-SFP+).##Wie wird der SX550X-52 verwaltet und ist er noch aktuell?||Der SX550X-52 läuft unter dem Cisco-Small-Business-Switch-Betriebssystem (nicht dem Catalyst-Betriebssystem) und wird über Web-UI, SNA, FindIT und CLI verwaltet. Die 550X-Serie ist abgekündigt (End-of-Sale 2021); der SX550X-52 bleibt als Lagerware erhältlich und trägt Cisco Limited Lifetime Warranty."
